order_date,color,customer_id,sales
152093,2017-09-10,red,SN-20560,762.5939999999999
152135,2017-03-16,white,MG-17650,445.44
152142,2017-11-14,red,LW-16990,321.568
152198,2017-09-09,red,JD-16015,28.83
152205,2017-09-28,red,SF-20965,2.655
152226,2017-05-12,red,JH-15910,5.904
152261,2017-03-02,red,JA-15970,18.528
152275,2017-10-01,red,KH-16630,6.672000000000001
152310,2017-08-12,red,DK-12895,1057.1680000000001
152436,2017-12-08,white,CW-11905,592.74
152485,2017-09-04,red,JD-15790,40.096
152499,2017-01-22,white,EH-13765,22.991999999999997
152583,2017-10-30,white,RA-19945,321.39
152660,2017-12-04,red,CB-12415,61.568000000000005
152695,2017-12-10,white,CC-12220,437.65
152702,2017-10-12,red,SN-20710,254.604
152709,2017-10-07,red,DB-13210,85.52
152737,2017-11-07,red,TS-21505,461.592
152786,2017-03-12,red,GA-14725,40.41
152807,2017-10-30,red,MC-18100,481.472
152856,2017-09-08,white,RS-19765,116.83200000000001
152912,2017-11-09,white,BM-11650,3013.78
152926,2017-10-02,white,SC-20695,37.208
152933,2017-10-12,red,MG-17650,1171.792
152961,2017-01-15,red,SC-20095,12.7
152968,2017-05-26,red,BM-11785,23.08
152975,2017-09-14,red,RB-19705,1770.19
153045,2017-01-19,white,NS-18505,1370.535
153080,2017-05-22,white,EH-13945,68.46
153227,2017-12-04,red,CS-12250,11.76
153339,2017-11-03,white,DJ-13510,15.992
153654,2017-11-24,white,MD-17860,19.008
153787,2017-05-19,red,AT-10735,97.16
153822,2017-09-19,red,AB-10105,592.308
153843,2017-03-13,red,SC-20380,523.16
153871,2017-12-11,red,RB-19435,798.93
154011,2017-06-19,red,DB-13270,464.37300000000005
154039,2017-02-17,red,JK-16120,605.752
154074,2017-08-31,white,BW-11110,719.298
154088,2017-11-12,red,LB-16735,26.72
154102,2017-02-06,red,SN-20560,29.9
154109,2017-11-06,red,ML-17410,175.324
154116,2017-12-15,red,KM-16660,273.926
154123,2017-11-20,red,SC-20050,27.58
154137,2017-11-11,red,MT-17815,35.48
154214,2017-03-20,white,TB-21595,2.91
154410,2017-10-21,red,MD-17860,909.12
154466,2017-01-01,red,DP-13390,3.6
154501,2017-04-30,red,EA-14035,9.78
154676,2017-08-05,red,NZ-18565,151.056
154718,2017-01-19,white,DL-12865,6.0
154732,2017-11-05,red,AH-10195,16.03
154760,2017-01-09,red,BP-11290,274.491
154809,2017-02-13,red,MH-17455,90.64
154816,2017-11-06,red,VB-21745,5.78
154907,2017-03-31,red,DS-13180,205.3328
154935,2017-12-24,red,AR-10540,17.88
154949,2017-10-15,red,MC-17275,14.73
155047,2017-08-27,red,SE-20110,5.952000000000001
155075,2017-12-02,red,GW-14605,631.1759999999999
155089,2017-12-02,red,DB-12910,45.66
155152,2017-07-07,white,MP-17965,252.0
155159,2017-11-25,white,DL-13315,48.87
155292,2017-10-30,red,RD-19810,204.98
155362,2017-12-17,red,DP-13105,32.56
155376,2017-12-22,red,SG-20080,839.43
155460,2017-04-13,red,RW-19630,901.2
155558,2017-10-26,red,PG-18895,26.15
155607,2017-11-26,red,FG-14260,152.07399999999998
155621,2017-11-08,red,KN-16450,274.2
155642,2017-05-18,red,BM-11575,24.5
155698,2017-03-08,red,VB-21745,668.54
155705,2017-08-21,white,NF-18385,866.4
155712,2017-03-02,red,KD-16615,107.648
155740,2017-07-30,red,TC-21475,76.77600000000001
155824,2017-03-10,red,KS-16300,61.876000000000005
155873,2017-06-16,red,AB-10255,228.28
155880,2017-03-25,red,JD-16150,1986.52
155929,2017-09-09,red,AI-10855,6.367999999999999
155936,2017-06-22,red,JK-15730,3.036
155957,2017-11-26,red,CC-12610,265.408
155985,2017-03-23,red,BE-11335,211.84
156139,2016-12-31,red,BP-11155,38.376
156237,2017-09-14,red,PS-18760,517.257
156272,2017-03-21,red,PW-19030,64.384
156363,2017-10-22,red,ML-17395,64.38
156391,2017-09-26,red,SL-20155,2.224
156412,2017-12-04,red,CM-12160,5.346
156622,2017-11-23,red,JP-15460,248.481
156664,2017-12-18,red,BP-11290,233.532
156720,2017-12-30,red,JM-15580,3.0239999999999996
156769,2017-05-06,red,GZ-14470,54.66
156776,2017-08-07,red,JL-15505,2563.314
156818,2017-07-11,white,JD-16015,132.6
156895,2017-05-08,red,DJ-13510,128.058
156951,2017-10-01,red,EB-13840,643.52
156958,2017-12-05,red,PB-18805,497.04400000000004
157091,2017-06-26,red,DB-13405,526.45
157112,2017-04-23,red,GG-14650,17.104
157196,2017-11-05,red,AA-10645,12.96
157252,2017-01-20,white,CV-12805,207.84599999999998
157273,2017-01-30,red,SZ-20035,604.768
157350,2017-08-26,red,DP-13000,64.96
157413,2017-06-01,red,BW-11065,324.744
157420,2017-11-21,white,HZ-14950,55.176
157448,2017-11-16,red,LC-16885,132.36
157469,2017-12-02,red,ES-14080,170.916
157483,2017-11-11,red,EP-13915,181.86
157651,2017-12-10,red,HA-14920,14.2
157672,2017-10-05,red,RB-19795,63.824
157833,2017-06-17,red,KD-16345,51.312
157854,2017-04-08,red,DM-13345,2747.25
157903,2017-04-04,red,AM-10705,383.84
157931,2017-09-17,white,MO-17800,830.24
157966,2017-03-13,white,SU-20665,1358.866
157980,2017-12-07,red,SH-20395,127.984
157987,2017-09-02,red,AC-10615,2255.868
158036,2017-09-08,red,DB-13555,9.096
158071,2017-06-10,red,BD-11320,115.916
158106,2017-06-04,red,CT-11995,8.64
158120,2017-11-17,red,KH-16330,23.766
158169,2017-08-12,red,JM-16195,597.86
158246,2017-11-09,red,JB-15400,215.976
158344,2017-08-07,red,CC-12475,63.96
158379,2017-09-22,white,JA-15970,4749.327
158386,2017-10-16,red,BO-11425,124.75
158407,2017-06-04,red,LW-16990,103.96799999999999
158561,2017-11-11,white,BB-11545,1158.12
158673,2017-12-29,red,KB-16600,209.7
158722,2017-10-20,red,MA-17560,45.528
158729,2017-12-19,red,AC-10450,1665.62
158736,2017-12-18,red,TT-21460,5.76
158743,2017-10-20,red,IG-15085,199.17
158876,2017-11-19,white,AB-10150,138.696
158883,2017-06-02,white,CS-11860,25.344
158953,2017-06-04,red,ML-18040,6.37
158967,2017-12-10,red,BT-11680,19.104
159100,2017-10-16,red,VP-21760,1893.786
159107,2017-06-24,white,KT-16480,2.88
159135,2017-11-04,red,KM-16375,4.3
159149,2017-02-17,red,CR-12820,702.8424
159156,2017-11-13,red,KB-16600,629.95
159226,2017-04-25,white,RL-19615,344.981
159282,2017-10-16,red,GH-14410,599.985
159352,2017-03-12,red,KB-16585,69.93
159366,2017-01-07,red,BW-11110,3059.982
159457,2017-10-19,red,RD-19480,16.68
159464,2017-05-18,red,TB-21355,524.85
159506,2017-11-27,red,JR-16210,656.22
159597,2017-11-09,red,MC-17590,163.55
159604,2017-04-14,red,CL-12700,8.76
159667,2017-11-09,red,PM-19135,691.1439999999999
159688,2017-05-07,red,AB-10060,79.99
159793,2017-08-25,red,SV-20365,130.98
159884,2017-08-31,red,JF-15490,19.12
159954,2017-09-10,red,SS-20410,2.78
160017,2017-09-28,red,SP-20860,10.368
160031,2017-12-04,white,LT-16765,74.352
160045,2017-04-26,red,LB-16735,1.9880000000000002
160087,2017-03-18,red,EN-13780,23.831999999999997
160122,2017-11-18,red,RD-19930,182.97
160325,2017-09-24,white,BP-11095,829.83
160395,2016-12-31,red,KL-16555,163.408
160416,2017-11-13,white,AD-10180,163.96
160423,2017-01-21,red,PS-19045,383.99199999999996
160458,2017-05-27,white,EH-13945,25.92
160514,2017-11-12,red,DB-13120,10.56
160633,2017-11-16,red,BS-11380,1126.2939999999999
160661,2017-10-28,red,SA-20830,21.93
160724,2017-05-05,red,YS-21880,34.5
160801,2017-09-19,white,FG-14260,4.842
160885,2017-12-02,red,JK-16090,2479.96
160899,2017-08-11,white,DR-12940,477.51
160927,2017-01-29,white,TM-21010,136.2
160934,2017-01-15,red,TT-21460,21.4
160962,2017-04-28,red,MC-17605,15.232000000000001
160983,2017-10-29,white,GB-14530,46.96
161018,2017-11-09,white,PN-18775,96.53
161046,2017-03-05,white,CB-12535,839.25
161053,2017-09-22,red,JE-15745,726.91
161067,2017-09-03,white,KB-16405,697.525
161088,2017-05-25,red,MH-18115,29.84
161102,2017-07-31,red,EC-14050,93.52
161130,2017-11-03,red,BF-11275,361.376
161172,2017-03-16,white,SP-20920,315.041
161200,2017-08-06,white,SV-20365,161.14
161333,2017-02-02,red,JL-15835,272.1
161340,2017-05-28,red,AM-10360,129.832
161410,2017-06-26,red,CC-12220,904.1160000000001
161459,2017-11-25,white,EB-13750,74.04
161480,2017-12-25,red,RA-19285,191.984
161557,2017-09-03,red,AG-10900,108.4
161578,2017-12-16,white,RB-19465,172.26
161592,2017-04-06,red,CS-12175,8.1
161655,2017-05-13,white,CW-11905,299.52
161739,2017-11-10,white,EB-13750,341.96
161774,2017-05-14,red,GT-14710,1078.438
161809,2017-01-20,red,TH-21100,160.776
161823,2017-09-03,red,AG-10300,5.96
161851,2017-04-15,red,BP-11095,15.57
161893,2017-01-23,red,HP-14815,100.92200000000001
161956,2017-08-27,white,DR-12880,2971.792
161970,2017-09-22,red,PB-19105,30.9
161984,2017-04-10,red,SJ-20125,14.77
162015,2017-07-11,red,KB-16240,1455.55
162033,2017-03-26,red,EM-14200,57.01
162075,2017-03-18,red,TT-21220,537.544
162096,2017-11-10,white,TB-21190,7.8
162173,2017-10-26,red,OT-18730,608.43
162250,2017-11-24,white,PR-18880,7.78
162474,2017-03-13,red,FH-14275,7.992000000000001
162481,2017-09-25,red,CT-11995,278.23
162565,2017-12-11,white,RR-19315,608.552
162572,2017-09-25,white,RB-19360,130.56799999999998
162635,2017-10-09,red,EB-14170,10.815999999999999
162691,2017-08-01,red,AS-10045,1476.27
162712,2017-06-18,white,NK-18490,74.352
162789,2017-09-22,white,LC-17140,1083.07
162880,2017-12-25,red,GD-14590,3.8560000000000003
162929,2017-11-19,red,AS-10135,54.64
162936,2017-08-18,red,CM-12160,23.18
162978,2017-05-04,red,LW-16990,502.474
163006,2017-06-30,white,GH-14410,1584.866
163020,2017-09-15,red,MO-17800,35.56
163069,2017-08-18,white,PJ-19015,9.912
163097,2017-08-27,red,SF-20200,120.57600000000001
163125,2017-10-09,white,MB-17305,321.202
163139,2017-12-01,white,CC-12670,259.44
163160,2017-10-13,red,TS-21610,170.572
163188,2017-11-07,white,EC-14050,38.16
163209,2017-05-03,red,MK-18160,48.88
163265,2017-02-16,red,JS-16030,705.002
163321,2017-08-07,white,FM-14380,79.992
163335,2017-09-24,red,AG-10675,79.0
163405,2017-12-21,red,BN-11515,12.51
163510,2017-12-25,white,JW-15955,400.39
163531,2017-06-26,red,SC-20725,239.97
163566,2017-08-03,red,TB-21055,16.52
163629,2017-11-17,red,RA-19885,286.09
163671,2017-12-24,red,DP-13105,21.311999999999998
163692,2017-09-07,red,Dp-13240,7.857
163818,2017-10-04,red,PS-18970,19.98
163860,2017-12-28,red,LO-17170,125.98
163874,2017-11-10,white,NC-18535,26.351999999999997
163902,2017-03-02,red,MY-17380,676.716
163979,2017-12-28,white,KH-16690,725.84
164000,2017-12-18,red,AH-10030,18.704
164028,2017-11-24,red,JL-15835,223.58
164042,2017-05-23,red,KL-16645,70.148
164049,2017-11-02,red,KH-16630,23.85
164098,2017-01-26,red,CG-12520,18.16
164112,2017-06-30,red,ND-18460,1085.42
164168,2017-11-12,red,LS-16975,256.36
164329,2017-01-30,white,MM-17920,129.3
164364,2017-11-12,red,CS-12355,47.1
164378,2017-07-15,white,MM-18055,729.3960000000001
164707,2017-02-18,white,CV-12805,287.32599999999996
164756,2017-09-18,red,SS-20140,997.83
164819,2017-10-15,white,RS-19420,13.05
164826,2017-12-28,red,JF-15415,134.524
164917,2017-12-02,red,MK-17905,47.96
164959,2017-07-11,red,KN-16390,8.67
165008,2017-09-15,white,DO-13645,295.056
165029,2017-11-26,red,AH-10075,12.84
165099,2017-12-11,red,DK-13375,1.392
165155,2017-09-21,red,BM-11575,15.51
165204,2017-11-13,white,MN-17935,728.9680000000001
165323,2017-06-17,red,SR-20740,3505.84
165386,2017-08-03,red,CM-12190,183.372
165491,2017-03-20,red,HW-14935,265.93
165603,2017-10-17,white,SS-20140,62.92
165687,2017-11-17,red,CS-12355,35.04
165715,2017-12-02,red,BG-11035,32.775999999999996
165757,2017-06-22,red,PL-18925,50.415
165841,2017-12-21,red,DB-13210,517.91
165904,2017-04-07,red,HR-14770,235.44
166093,2017-08-17,red,RW-19540,3397.732
166128,2017-04-11,red,LW-17215,241.81
166142,2017-07-15,red,MM-17260,336.99300000000005
166184,2017-03-24,red,HR-14830,724.846
166198,2017-04-21,red,JW-15955,174.14
166296,2017-03-13,red,KF-16285,314.55
166317,2017-09-22,red,JE-15610,438.01
166415,2017-02-19,red,ME-17725,11.22
166436,2017-11-24,red,TS-21370,983.172
166499,2017-03-19,red,VG-21805,8.94
166576,2017-05-16,red,JM-15865,221.024
166695,2017-05-20,red,CC-12430,868.452
166709,2017-11-17,red,HL-15040,10499.97
166835,2017-11-12,white,DK-13375,221.024
166849,2017-04-20,red,SJ-20125,44.4
166856,2017-09-18,red,TS-21505,111.42
166898,2017-09-11,white,KH-16630,163.392
166919,2017-11-23,red,AH-10210,195.96
166926,2017-12-01,red,SO-20335,183.82
166933,2017-04-24,red,MG-17890,1.81
167003,2017-05-23,red,VS-21820,171.28799999999998
167017,2017-11-23,red,DC-12850,4.36
167080,2017-06-10,red,LC-16930,8.4
167094,2017-10-21,red,DK-12835,512.064
167101,2017-03-24,white,BM-11650,247.92
167150,2017-12-10,red,BP-11185,85.50399999999999
167227,2017-11-02,red,NP-18670,95.66
167381,2017-09-22,white,EH-14005,269.68
167395,2017-12-02,red,KM-16720,1271.17
167542,2017-08-13,red,KD-16495,17.544
167549,2017-07-25,red,EM-14200,298.116
167626,2017-09-03,red,MY-18295,109.704
167640,2017-03-06,red,FC-14245,528.714
167661,2017-10-05,red,MP-18175,121.816
167668,2017-05-06,red,TC-21295,59.2
167703,2017-02-03,red,MC-17575,290.781
167752,2017-01-15,red,RW-19690,1958.5439999999999
167871,2017-11-18,red,AF-10870,47.328
167899,2017-05-21,red,JG-15805,538.02
167913,2017-07-30,white,JL-15835,356.65
167941,2017-11-06,white,JF-15565,831.368
167976,2017-11-11,white,JL-15505,25.5
168102,2017-04-24,red,CP-12340,113.568
168109,2017-07-03,white,JK-15640,4150.972
168123,2017-03-05,white,JD-16060,375.71
168172,2017-08-06,red,SH-20395,70.12
168179,2017-11-02,red,JB-16000,19.44
168193,2017-03-06,white,RM-19750,98.35
168228,2017-04-27,red,AP-10915,183.61
168389,2017-12-11,red,DV-13045,873.811
168396,2017-08-03,white,BD-11725,175.71
168403,2017-09-09,red,DK-12835,42.28
168641,2017-11-24,red,KA-16525,518.868
168655,2017-10-12,red,ML-18040,674.872
168739,2017-05-29,red,HZ-14950,65.42399999999999
168837,2017-10-14,red,JW-15955,9.46
168858,2017-11-19,red,JD-16150,2521.48
168900,2017-05-04,red,SH-20395,2.313
168942,2017-08-01,white,EM-13960,186.54
169005,2017-11-02,red,BG-11035,5.56
169012,2017-07-10,red,BF-11275,41.91
169054,2017-04-22,red,MO-17800,254.352
169124,2017-07-03,red,MB-17305,129.39
169264,2017-08-14,white,NP-18700,22.44
169285,2017-03-21,red,RW-19690,283.18
169327,2017-09-02,white,MH-17290,702.52
169362,2017-10-12,red,SP-20860,39.984
169404,2017-04-09,red,NC-18625,103.48
169411,2017-12-24,red,AC-10615,37.93
169439,2017-09-09,red,LC-17140,92.03200000000001
169474,2017-02-04,red,JF-15355,32.67
169607,2017-10-12,red,CA-12265,9.96
169691,2017-06-15,red,Dp-13240,146.89
169810,2017-07-25,red,RB-19360,20.23
169817,2017-09-21,red,EB-13870,1.9080000000000001
169859,2017-12-14,red,MP-18175,134.91
169894,2017-11-24,white,MV-17485,436.596
169901,2017-06-15,red,CC-12550,47.976000000000006
169929,2017-09-25,red,LS-17200,39.9
169978,2017-12-24,red,HG-15025,286.14
169999,2017-06-19,red,JS-15685,140.868
100279,2014-03-10,red,SW-20275,22.38
100853,2014-09-14,red,JB-15400,72.608
102071,2014-05-09,red,PG-18820,235.77
102631,2014-12-13,red,EB-13840,94.428
102715,2014-04-11,white,JK-15370,737.2
103338,2014-03-11,red,RB-19435,7.98
103905,2014-07-14,red,AW-10930,68.204
104759,2014-03-31,red,DD-13570,88.118
105137,2014-10-10,white,RB-19435,120.258
105151,2014-03-30,red,SG-20890,10.5
105767,2014-05-23,red,AR-10510,79.638
106299,2014-08-02,red,NZ-18565,886.28
106334,2014-12-27,red,JF-15490,243.12
106992,2014-09-19,white,SB-20290,5579.94
107405,2014-03-21,red,TS-21205,16.272000000000002
107699,2014-05-19,red,JH-15820,57.42
107993,2014-11-25,red,SE-20110,51.016000000000005
109036,2014-12-20,red,KH-16510,31.05
109162,2014-06-08,red,KE-16420,170.352
109456,2014-10-16,white,LS-17245,194.322
110674,2014-02-12,red,SC-20095,129.56799999999998
111171,2014-12-26,red,CA-12265,8.69
111353,2014-11-29,red,PB-19150,25.06
112200,2014-11-22,red,TC-21475,9.98
112564,2014-04-23,red,TS-21160,2.502
112795,2014-08-23,white,CR-12625,19.44
112872,2014-12-06,white,RC-19960,328.914
112914,2014-09-25,red,MT-18070,340.3128
112949,2014-06-20,red,Co-12640,475.42
112991,2014-12-10,red,SH-19975,455.63199999999995
113124,2014-03-30,red,NC-18340,129.3
114188,2014-05-20,white,RF-19345,211.66
114377,2014-11-05,white,BG-11035,149.9
115189,2014-12-30,white,AR-10345,775.7280000000001
115196,2014-09-09,red,DL-12925,1299.99
115413,2014-08-26,red,PP-18955,158.61
115987,2014-09-08,white,LH-17020,51.184
117058,2014-05-27,red,LE-16810,17.46
117135,2014-06-21,white,NP-18325,425.67
117163,2014-01-27,red,EJ-13720,426.67
117170,2014-09-17,red,KT-16465,52.608000000000004
117380,2014-03-28,red,MP-18175,330.588
117744,2014-12-02,red,MD-17860,114.78399999999999
117968,2014-08-05,white,RS-19420,1217.38
118486,2014-04-06,red,SD-20485,281.85200000000003
118997,2014-04-08,red,RA-19885,1215.92
119081,2014-09-12,red,TA-21385,787.85
119137,2014-07-23,red,AG-10900,1520.376
120175,2014-11-28,red,MC-17635,64.02
120236,2014-09-03,red,MR-17545,7.68
120313,2014-10-31,white,NL-18310,73.584
120740,2014-04-15,white,PS-18970,294.72
121566,2014-06-30,red,CS-11860,9.288
121734,2014-04-11,red,SE-20110,9.584
122021,2014-10-15,red,AC-10660,191.34
122959,2014-12-12,white,CY-12745,210.392
123183,2014-11-19,red,GR-14560,1271.42
123519,2014-12-14,red,SS-20875,403.11400000000003
124625,2014-11-03,red,SP-20650,89.97
125521,2014-03-14,red,CK-12325,1139.92
126340,2014-11-08,red,EB-13870,333.57599999999996
126571,2014-10-11,red,JF-15565,483.336
127635,2014-09-14,white,SC-20260,31.408
127978,2014-03-03,red,JS-15595,362.24199999999996
128685,2014-04-04,red,MZ-17515,7.184
129609,2014-03-22,white,VM-21835,16.28
130358,2014-06-23,red,DL-13330,23.12
130379,2014-05-25,red,JL-15235,104.92
131275,2014-03-18,red,SC-20050,3247.158
131870,2014-09-09,red,NF-18595,91.488
131982,2014-03-07,white,NP-18685,107.648
132745,2014-10-01,red,NF-18475,4.71
133130,2014-09-27,red,TH-21100,685.9
133949,2014-12-31,white,JL-15175,475.944
134054,2014-10-10,white,FC-14335,255.85
134187,2014-11-04,red,TH-21235,2.94
134614,2014-09-20,red,PF-19165,617.7
134712,2014-11-29,red,BS-11380,12.624
134733,2014-09-23,red,BM-11650,519.9830000000001
134971,2014-06-07,white,BP-11095,12.462
135881,2014-05-23,red,GT-14710,231.16
135972,2014-09-21,white,JG-15115,2046.354
137155,2014-11-01,red,DL-12925,733.56
137680,2014-02-24,red,JH-15430,55.672
137869,2014-03-28,red,CV-12295,1190.84
138247,2014-12-24,red,BF-11170,1461.172
138758,2014-07-07,red,JL-15835,241.19400000000002
138828,2014-09-02,red,KD-16345,72.69
138835,2014-09-10,red,DA-13450,9.64
139500,2014-11-16,red,AB-10165,37.296
139640,2014-11-07,white,TB-21595,146.688
140116,2014-03-10,red,KT-16480,719.576
140452,2014-12-06,red,BK-11260,314.55
140914,2014-11-11,red,BH-11710,808.928
141215,2014-06-15,red,KL-16555,906.43
141257,2014-06-08,red,CS-11950,585.552
143231,2014-12-31,red,GM-14455,177.17
143287,2014-11-11,red,KN-16705,277.57
143581,2014-08-19,red,BS-11365,344.91
143707,2014-03-01,red,HR-14770,5.94
143721,2014-11-23,white,DK-12835,155.372
144078,2014-11-25,red,RB-19435,1272.704
146353,2014-10-14,white,JE-15610,292.82
147606,2014-11-26,white,JE-15745,19.3
147627,2014-01-20,red,HL-15040,1859.4
147648,2014-11-26,red,LS-16975,81.98
147704,2014-11-16,red,SR-20740,308.6
147774,2014-01-20,red,MM-18280,67.194
148194,2014-05-04,red,BS-11365,69.86
148838,2014-03-17,red,CP-12340,3455.13
149034,2014-11-19,red,RD-19900,47.496
150119,2014-04-23,red,LB-16795,592.568
150126,2014-07-27,red,AS-10045,65.78
150434,2014-07-19,red,CA-12310,455.23
150532,2014-07-14,red,PB-19150,55.92
150574,2014-12-19,red,MK-18160,252.612
150924,2014-09-12,white,PT-19090,5.18
151015,2014-10-14,red,BD-11500,344.274
151925,2014-09-26,white,KT-16465,145.56799999999998
152030,2014-12-26,white,AD-10180,600.558
152723,2014-09-26,white,HG-14965,0.8759999999999999
154655,2014-10-12,red,BP-11050,22.24
154879,2014-05-06,red,SN-20710,113.72
155502,2014-01-26,red,SD-20485,944.61
155544,2014-03-21,red,GM-14440,310.528
155817,2014-10-03,red,SL-20155,67.76
155894,2014-07-26,white,CL-11890,123.552
156216,2014-09-13,red,EA-14035,18.648
156559,2014-08-19,red,LH-16900,638.82
157021,2014-04-01,white,KM-16720,46.688
157070,2014-06-01,red,QJ-19255,204.08
157231,2014-04-05,red,RP-19855,115.36
157385,2014-11-23,red,SC-20095,1037.19
157406,2014-04-25,red,DA-13450,16.608
157847,2014-04-02,white,SC-20020,60.208
158057,2014-03-22,red,CC-12685,59.108999999999995
158365,2014-04-12,red,SV-20785,32.4
158400,2014-10-25,red,AH-10030,49.408
158638,2014-09-17,red,AG-10765,5.892
159611,2014-12-27,white,KB-16315,300.512
159618,2014-11-12,red,DB-12970,203.1212
159926,2014-11-18,red,CS-11950,730.0089999999999
160444,2014-07-05,white,DC-12850,502.2
160780,2014-06-21,white,SV-20785,36.251999999999995
161305,2014-06-06,red,SB-20170,38.571999999999996
161613,2014-12-01,white,MC-17605,674.058
163146,2014-05-16,red,CC-12475,56.4
163797,2014-04-08,red,PC-19000,49.792
164406,2014-08-15,red,BD-11605,505.282
164616,2014-08-19,white,MS-17770,85.96
164644,2014-07-22,white,JL-15850,26.631999999999998
164763,2014-03-17,red,MH-17440,103.5
165589,2014-02-18,white,TB-21595,25.16
165659,2014-06-01,red,LT-17110,904.13
165862,2014-07-13,red,GK-14620,351.216
166310,2014-09-21,red,JS-15940,8.544
166828,2014-08-22,red,JF-15415,11.56
167262,2014-10-31,white,AC-10450,742.336
167633,2014-09-30,red,BW-11200,15.552
167738,2014-12-24,red,JC-16105,435.13199999999995
168501,2014-11-21,red,JK-15325,269.592
169390,2014-02-07,white,CS-12250,64.96
169789,2014-12-30,red,MF-17665,551.985
100069,2015-06-29,red,NF-18475,269.98
100377,2015-08-28,red,TS-21370,2799.96
100531,2015-09-27,red,NM-18520,39.368
101399,2015-01-17,red,JS-15940,254.74400000000003
101511,2015-11-21,white,JE-15745,412.68199999999996
103471,2015-12-24,red,JR-15670,604.0980000000001
103996,2015-03-29,white,RB-19435,295.68
104185,2015-09-03,white,JB-15400,120.33
104430,2015-10-22,red,LT-17110,5.176
105676,2015-12-01,white,NM-18520,6.688
106495,2015-06-15,red,AC-10450,11.672
106873,2015-09-24,white,KM-16720,54.24
107349,2015-07-13,red,SL-20155,41.568000000000005
107944,2015-03-23,red,AM-10360,432.69
108966,2015-10-11,red,SO-20335,979.9455
109015,2015-09-06,red,BS-11590,346.37
110163,2015-11-01,red,GA-14725,7.88
110261,2015-12-19,white,PR-18880,158.376
110569,2015-05-23,red,EB-13870,140.986
111927,2015-11-14,red,LS-17230,96.1
112508,2015-03-24,red,BP-11185,6.992000000000001
113327,2015-05-26,white,BF-11170,352.168
113593,2015-04-18,red,NC-18415,115.44
114741,2015-12-06,red,IL-15100,1347.27
114839,2015-04-26,red,PW-19240,408.42199999999997
115238,2015-04-30,red,JW-15220,281.16
115343,2015-09-22,red,FO-14305,673.576
116981,2015-03-26,white,SM-20950,1098.53
117184,2015-05-17,red,ON-18715,47.368
117492,2015-08-07,red,NS-18640,77.58
118766,2015-10-15,red,LS-16975,8.424
118906,2015-03-10,white,KB-16585,89.82
118983,2015-11-22,red,HP-14815,71.354
119312,2015-10-02,white,CS-12400,270.34
120161,2015-12-18,red,LM-17065,646.776
120502,2015-04-13,red,BT-11395,372.096
120572,2015-12-11,red,GH-14425,12.828
120712,2015-12-20,red,CS-12130,88.8
120957,2015-12-07,white,KH-16690,12.96
122140,2015-04-02,red,MO-17950,130.28799999999998
122784,2015-07-20,red,RA-19915,1454.838
122910,2015-05-12,red,LT-16765,201.584
123218,2015-12-20,red,KD-16345,775.01
123918,2015-10-15,white,CG-12520,136.72
123960,2015-06-11,red,BD-11605,207.82
124219,2015-08-07,red,KW-16570,241.34
125374,2015-03-23,red,JD-16060,107.772
126214,2015-12-21,white,JS-15880,1717.97
126235,2015-10-15,white,GA-14725,17.14
126753,2015-08-16,red,SP-20860,832.446
126977,2015-09-17,red,PF-19120,7678.228
127040,2015-12-06,red,SG-20605,1782.17
128090,2015-08-16,red,JM-15865,2200.328
128587,2015-12-24,red,HM-14860,4909.61
129007,2015-09-13,red,KD-16615,1336.352
129553,2015-07-27,red,PG-18820,29.97
129637,2015-12-17,red,MC-18100,234.688
130491,2015-02-08,red,BH-11710,21.11
130512,2015-08-21,red,SM-20320,837.444
130519,2015-09-15,white,NG-18355,111.904
131359,2015-10-30,white,FA-14230,603.434
131842,2015-12-05,red,RR-19525,97.42399999999999
132836,2015-06-01,red,AJ-10945,774.47
134026,2015-04-26,red,JE-15745,1001.76
134271,2015-04-18,white,RF-19735,21.93
134558,2015-12-19,white,PM-19135,3332.974
136259,2015-11-05,red,CB-12415,34.418
136427,2015-06-20,red,JM-16195,125.944
136476,2015-04-05,red,GG-14650,157.79399999999998
136749,2015-12-25,white,LH-16900,433.78
136987,2015-04-11,white,AR-10540,692.7280000000001
137008,2015-10-02,red,JP-15460,235.97
137533,2015-12-18,white,JK-15640,20.736
137960,2015-12-18,white,MW-18220,166.24
138093,2015-12-10,red,KM-16225,776.44
138121,2015-12-17,white,JL-15835,1233.61
138303,2015-09-03,red,MG-18145,755.096
138716,2015-09-17,red,CS-11845,25.031999999999996
138919,2015-09-17,red,LS-16975,344.22
139675,2015-03-13,white,NF-18595,1242.896
139759,2015-08-25,red,NL-18310,146.744
140200,2015-07-26,red,CA-12775,393.165
140851,2015-07-13,white,ND-18460,38.88
141453,2015-11-30,white,DB-13270,3.8819999999999997
141684,2015-06-29,red,MM-18055,24.96
142020,2015-06-04,white,TC-21535,65.72
142811,2015-04-02,red,JL-15850,87.8
144771,2015-10-02,red,CK-12205,64.072
145121,2015-10-02,red,MP-17965,26.9
145422,2015-12-03,red,PW-19240,359.499
145436,2015-02-28,red,VD-21670,551.264
146745,2015-09-03,red,AS-10630,135.936
147242,2015-09-10,red,EH-13765,702.74
147662,2015-02-14,red,KB-16315,427.548
147739,2015-12-25,red,JD-16150,547.136
148817,2015-12-01,red,KD-16495,125.64
149629,2015-07-17,white,MP-17965,231.92
