pickup_dt,pickup_month,borough,pickups,hday,spd,vsb,temp,dewp,slp,pcp 01,pcp 06,pcp 24,sd
2015-06-01 12:00:00,Jun,EWR,0,N,8.75,2.5,55.75,53.75,1020.3,0.005,0.43,1.89,0.0
2015-06-01 12:00:00,Jun,Manhattan,3729,N,8.75,2.5,55.75,53.75,1020.3,0.005,0.43,1.89,0.0
2015-06-01 12:00:00,Jun,Queens,457,N,8.75,2.5,55.75,53.75,1020.3,0.005,0.43,1.89,0.0
2015-06-01 12:00:00,Jun,Staten Island,4,N,8.75,2.5,55.75,53.75,1020.3,0.005,0.43,1.89,0.0
2015-06-01 12:00:00,Jun,,4,N,8.75,2.5,55.75,53.75,1020.3,0.005,0.43,1.89,0.0
2015-06-01 13:00:00,Jun,Bronx,59,N,9.0,5.0,56.0,53.0,1020.0,0.0,0.0,0.0,0.0
2015-06-01 13:00:00,Jun,Brooklyn,488,N,9.0,5.0,56.0,53.0,1020.0,0.0,0.0,0.0,0.0
2015-06-01 13:00:00,Jun,EWR,0,N,9.0,5.0,56.0,53.0,1020.0,0.0,0.0,0.0,0.0
2015-06-01 13:00:00,Jun,Manhattan,3099,N,9.0,5.0,56.0,53.0,1020.0,0.0,0.0,0.0,0.0
2015-06-01 13:00:00,Jun,Queens,396,N,9.0,5.0,56.0,53.0,1020.0,0.0,0.0,0.0,0.0
2015-06-01 13:00:00,Jun,Staten Island,4,N,9.0,5.0,56.0,53.0,1020.0,0.0,0.0,0.0,0.0
2015-06-01 13:00:00,Jun,,5,N,9.0,5.0,56.0,53.0,1020.0,0.0,0.0,0.0,0.0
2015-06-01 14:00:00,Jun,Bronx,57,N,11.0,2.75,56.0,53.0,1020.0,0.0,0.0,0.0,0.0
2015-06-01 14:00:00,Jun,Brooklyn,454,N,11.0,2.75,56.0,53.0,1020.0,0.0,0.0,0.0,0.0
2015-06-01 14:00:00,Jun,EWR,0,N,11.0,2.75,56.0,53.0,1020.0,0.0,0.0,0.0,0.0
2015-06-01 14:00:00,Jun,Manhattan,2640,N,11.0,2.75,56.0,53.0,1020.0,0.0,0.0,0.0,0.0
2015-06-01 14:00:00,Jun,Queens,423,N,11.0,2.75,56.0,53.0,1020.0,0.0,0.0,0.0,0.0
2015-06-01 14:00:00,Jun,Staten Island,4,N,11.0,2.75,56.0,53.0,1020.0,0.0,0.0,0.0,0.0
2015-06-01 15:00:00,Jun,Bronx,79,N,10.0,1.7,55.25,53.0,1020.2,0.07,0.0,0.0,0.0
2015-06-01 15:00:00,Jun,Brooklyn,491,N,10.0,1.7,55.25,53.0,1020.2,0.07,0.0,0.0,0.0
2015-06-01 15:00:00,Jun,EWR,0,N,10.0,1.7,55.25,53.0,1020.2,0.07,0.0,0.0,0.0
2015-06-01 15:00:00,Jun,Manhattan,2881,N,10.0,1.7,55.25,53.0,1020.2,0.07,0.0,0.0,0.0
2015-06-01 15:00:00,Jun,Queens,484,N,10.0,1.7,55.25,53.0,1020.2,0.07,0.0,0.0,0.0
2015-06-01 15:00:00,Jun,Staten Island,6,N,10.0,1.7,55.25,53.0,1020.2,0.07,0.0,0.0,0.0
2015-06-01 16:00:00,Jun,Bronx,75,N,9.66666666666667,4.5,55.6666666666667,53.3333333333333,1020.2,0.13,0.0,0.0,0.0
2015-06-01 16:00:00,Jun,Brooklyn,473,N,9.66666666666667,4.5,55.6666666666667,53.3333333333333,1020.2,0.13,0.0,0.0,0.0
2015-06-01 16:00:00,Jun,EWR,0,N,9.66666666666667,4.5,55.6666666666667,53.3333333333333,1020.2,0.13,0.0,0.0,0.0
2015-06-01 16:00:00,Jun,Manhattan,3238,N,9.66666666666667,4.5,55.6666666666667,53.3333333333333,1020.2,0.13,0.0,0.0,0.0
2015-06-01 16:00:00,Jun,Queens,434,N,9.66666666666667,4.5,55.6666666666667,53.3333333333333,1020.2,0.13,0.0,0.0,0.0
2015-06-01 16:00:00,Jun,Staten Island,5,N,9.66666666666667,4.5,55.6666666666667,53.3333333333333,1020.2,0.13,0.0,0.0,0.0
2015-06-01 16:00:00,Jun,,1,N,9.66666666666667,4.5,55.6666666666667,53.3333333333333,1020.2,0.13,0.0,0.0,0.0
2015-06-01 17:00:00,Jun,Bronx,76,N,14.0,3.0,56.0,53.0,1019.9,0.02,0.0,0.0,0.0
2015-06-01 17:00:00,Jun,Brooklyn,522,N,14.0,3.0,56.0,53.0,1019.9,0.02,0.0,0.0,0.0
2015-06-01 17:00:00,Jun,EWR,0,N,14.0,3.0,56.0,53.0,1019.9,0.02,0.0,0.0,0.0
2015-06-01 17:00:00,Jun,Manhattan,3821,N,14.0,3.0,56.0,53.0,1019.9,0.02,0.0,0.0,0.0
2015-06-01 17:00:00,Jun,Queens,476,N,14.0,3.0,56.0,53.0,1019.9,0.02,0.0,0.0,0.0
2015-06-01 17:00:00,Jun,Staten Island,4,N,14.0,3.0,56.0,53.0,1019.9,0.02,0.0,0.0,0.0
2015-06-01 18:00:00,Jun,Bronx,72,N,13.0,5.0,55.0,52.0,1019.9,0.0,0.21,0.0,0.0
2015-06-01 18:00:00,Jun,Brooklyn,612,N,13.0,5.0,55.0,52.0,1019.9,0.0,0.21,0.0,0.0
2015-06-01 18:00:00,Jun,EWR,0,N,13.0,5.0,55.0,52.0,1019.9,0.0,0.21,0.0,0.0
2015-06-01 18:00:00,Jun,Manhattan,4553,N,13.0,5.0,55.0,52.0,1019.9,0.0,0.21,0.0,0.0
2015-06-01 18:00:00,Jun,Queens,435,N,13.0,5.0,55.0,52.0,1019.9,0.0,0.21,0.0,0.0
2015-06-01 18:00:00,Jun,Staten Island,4,N,13.0,5.0,55.0,52.0,1019.9,0.0,0.21,0.0,0.0
2015-06-01 18:00:00,Jun,,4,N,13.0,5.0,55.0,52.0,1019.9,0.0,0.21,0.0,0.0
2015-06-01 19:00:00,Jun,Bronx,67,N,16.0,4.0,56.0,52.0,1019.5,0.0,0.0,0.0,0.0
2015-06-01 19:00:00,Jun,Brooklyn,737,N,16.0,4.0,56.0,52.0,1019.5,0.0,0.0,0.0,0.0
2015-06-01 19:00:00,Jun,EWR,0,N,16.0,4.0,56.0,52.0,1019.5,0.0,0.0,0.0,0.0
2015-06-01 19:00:00,Jun,Manhattan,5492,N,16.0,4.0,56.0,52.0,1019.5,0.0,0.0,0.0,0.0
2015-06-01 19:00:00,Jun,Queens,511,N,16.0,4.0,56.0,52.0,1019.5,0.0,0.0,0.0,0.0
2015-06-01 19:00:00,Jun,Staten Island,1,N,16.0,4.0,56.0,52.0,1019.5,0.0,0.0,0.0,0.0
2015-06-01 19:00:00,Jun,,3,N,16.0,4.0,56.0,52.0,1019.5,0.0,0.0,0.0,0.0
2015-06-01 20:00:00,Jun,Bronx,68,N,13.0,5.0,56.0,52.0,1019.7,0.0,0.0,0.0,0.0
2015-06-01 20:00:00,Jun,Brooklyn,763,N,13.0,5.0,56.0,52.0,1019.7,0.0,0.0,0.0,0.0
2015-06-01 20:00:00,Jun,EWR,0,N,13.0,5.0,56.0,52.0,1019.7,0.0,0.0,0.0,0.0
2015-06-01 20:00:00,Jun,Manhattan,5065,N,13.0,5.0,56.0,52.0,1019.7,0.0,0.0,0.0,0.0
2015-06-01 20:00:00,Jun,Queens,481,N,13.0,5.0,56.0,52.0,1019.7,0.0,0.0,0.0,0.0
2015-06-01 20:00:00,Jun,Staten Island,1,N,13.0,5.0,56.0,52.0,1019.7,0.0,0.0,0.0,0.0
2015-06-01 20:00:00,Jun,,5,N,13.0,5.0,56.0,52.0,1019.7,0.0,0.0,0.0,0.0
2015-06-01 21:00:00,Jun,Bronx,72,N,14.0,4.0,56.0,53.0,1019.6,0.0,0.0,0.0,0.0
2015-06-01 21:00:00,Jun,Brooklyn,808,N,14.0,4.0,56.0,53.0,1019.6,0.0,0.0,0.0,0.0
2015-06-01 21:00:00,Jun,EWR,0,N,14.0,4.0,56.0,53.0,1019.6,0.0,0.0,0.0,0.0
2015-06-01 21:00:00,Jun,Manhattan,4730,N,14.0,4.0,56.0,53.0,1019.6,0.0,0.0,0.0,0.0
2015-06-01 21:00:00,Jun,Queens,515,N,14.0,4.0,56.0,53.0,1019.6,0.0,0.0,0.0,0.0
2015-06-01 21:00:00,Jun,Staten Island,1,N,14.0,4.0,56.0,53.0,1019.6,0.0,0.0,0.0,0.0
2015-06-01 21:00:00,Jun,,1,N,14.0,4.0,56.0,53.0,1019.6,0.0,0.0,0.0,0.0
2015-06-01 22:00:00,Jun,Bronx,60,N,11.0,4.0,56.0,52.0,1019.5,0.0,0.05,0.0,0.0
2015-06-01 22:00:00,Jun,Brooklyn,779,N,11.0,4.0,56.0,52.0,1019.5,0.0,0.05,0.0,0.0
2015-06-01 22:00:00,Jun,EWR,0,N,11.0,4.0,56.0,52.0,1019.5,0.0,0.05,0.0,0.0
2015-06-01 22:00:00,Jun,Manhattan,4508,N,11.0,4.0,56.0,52.0,1019.5,0.0,0.05,0.0,0.0
2015-06-01 22:00:00,Jun,Queens,497,N,11.0,4.0,56.0,52.0,1019.5,0.0,0.05,0.0,0.0
2015-06-01 22:00:00,Jun,Staten Island,1,N,11.0,4.0,56.0,52.0,1019.5,0.0,0.05,0.0,0.0
2015-06-01 22:00:00,Jun,,1,N,11.0,4.0,56.0,52.0,1019.5,0.0,0.05,0.0,0.0
2015-06-01 23:00:00,Jun,Bronx,64,N,11.0,6.0,56.0,52.0,1019.8,0.0,0.08,0.0,0.0
2015-06-01 23:00:00,Jun,Brooklyn,767,N,11.0,6.0,56.0,52.0,1019.8,0.0,0.08,0.0,0.0
2015-06-01 23:00:00,Jun,EWR,0,N,11.0,6.0,56.0,52.0,1019.8,0.0,0.08,0.0,0.0
2015-06-01 23:00:00,Jun,Manhattan,3737,N,11.0,6.0,56.0,52.0,1019.8,0.0,0.08,0.0,0.0
2015-06-01 23:00:00,Jun,Queens,451,N,11.0,6.0,56.0,52.0,1019.8,0.0,0.08,0.0,0.0
2015-06-01 23:00:00,Jun,Staten Island,1,N,11.0,6.0,56.0,52.0,1019.8,0.0,0.08,0.0,0.0
2015-06-02 00:00:00,Jun,Bronx,36,N,8.0,6.0,55.0,52.0,1019.6,0.02,0.01,0.0,0.0
2015-06-02 00:00:00,Jun,Brooklyn,582,N,8.0,6.0,55.0,52.0,1019.6,0.02,0.01,0.0,0.0
2015-06-02 00:00:00,Jun,EWR,0,N,8.0,6.0,55.0,52.0,1019.6,0.02,0.01,0.0,0.0
2015-06-02 00:00:00,Jun,Manhattan,2031,N,8.0,6.0,55.0,52.0,1019.6,0.02,0.01,0.0,0.0
2015-06-02 00:00:00,Jun,Queens,501,N,8.0,6.0,55.0,52.0,1019.6,0.02,0.01,0.0,0.0
2015-06-02 00:00:00,Jun,Staten Island,0,N,8.0,6.0,55.0,52.0,1019.6,0.02,0.01,0.0,0.0
2015-06-02 00:00:00,Jun,,1,N,8.0,6.0,55.0,52.0,1019.6,0.02,0.01,0.0,0.0
2015-06-02 01:00:00,Jun,Bronx,28,N,17.0,4.0,54.0,51.0,1020.4,0.0,0.08,0.0,0.0
2015-06-02 01:00:00,Jun,Brooklyn,346,N,17.0,4.0,54.0,51.0,1020.4,0.0,0.08,0.0,0.0
2015-06-02 01:00:00,Jun,EWR,0,N,17.0,4.0,54.0,51.0,1020.4,0.0,0.08,0.0,0.0
2015-06-02 01:00:00,Jun,Manhattan,1119,N,17.0,4.0,54.0,51.0,1020.4,0.0,0.08,0.0,0.0
2015-06-02 01:00:00,Jun,Queens,409,N,17.0,4.0,54.0,51.0,1020.4,0.0,0.08,0.0,0.0
2015-06-02 01:00:00,Jun,Staten Island,0,N,17.0,4.0,54.0,51.0,1020.4,0.0,0.08,0.0,0.0
2015-06-02 02:00:00,Jun,Bronx,20,N,9.0,4.0,54.0,51.0,1020.9,0.0,0.08,0.0,0.0
2015-06-02 02:00:00,Jun,Brooklyn,192,N,9.0,4.0,54.0,51.0,1020.9,0.0,0.08,0.0,0.0
2015-06-02 02:00:00,Jun,EWR,0,N,9.0,4.0,54.0,51.0,1020.9,0.0,0.08,0.0,0.0
2015-06-02 02:00:00,Jun,Manhattan,649,N,9.0,4.0,54.0,51.0,1020.9,0.0,0.08,0.0,0.0
2015-06-02 02:00:00,Jun,Queens,311,N,9.0,4.0,54.0,51.0,1020.9,0.0,0.08,0.0,0.0
2015-06-02 02:00:00,Jun,Staten Island,1,N,9.0,4.0,54.0,51.0,1020.9,0.0,0.08,0.0,0.0
2015-06-02 03:00:00,Jun,Bronx,10,N,13.0,5.0,53.0,50.0,1021.1,0.04,0.08,0.0,0.0
2015-06-02 03:00:00,Jun,Brooklyn,141,N,13.0,5.0,53.0,50.0,1021.1,0.04,0.08,0.0,0.0
2015-06-02 03:00:00,Jun,EWR,0,N,13.0,5.0,53.0,50.0,1021.1,0.04,0.08,0.0,0.0
2015-06-02 03:00:00,Jun,Manhattan,355,N,13.0,5.0,53.0,50.0,1021.1,0.04,0.08,0.0,0.0
2015-06-02 03:00:00,Jun,Queens,94,N,13.0,5.0,53.0,50.0,1021.1,0.04,0.08,0.0,0.0
2015-06-02 03:00:00,Jun,Staten Island,1,N,13.0,5.0,53.0,50.0,1021.1,0.04,0.08,0.0,0.0
2015-06-02 04:00:00,Jun,Bronx,25,N,14.0,9.1,52.0,49.0,1021.1,0.02,0.08,0.0,0.0
2015-06-02 04:00:00,Jun,Brooklyn,115,N,14.0,9.1,52.0,49.0,1021.1,0.02,0.08,0.0,0.0
2015-06-02 04:00:00,Jun,EWR,0,N,14.0,9.1,52.0,49.0,1021.1,0.02,0.08,0.0,0.0
2015-06-02 04:00:00,Jun,Manhattan,342,N,14.0,9.1,52.0,49.0,1021.1,0.02,0.08,0.0,0.0
2015-06-02 04:00:00,Jun,Queens,75,N,14.0,9.1,52.0,49.0,1021.1,0.02,0.08,0.0,0.0
2015-06-02 04:00:00,Jun,Staten Island,0,N,14.0,9.1,52.0,49.0,1021.1,0.02,0.08,0.0,0.0
2015-06-02 05:00:00,Jun,Bronx,29,N,6.66666666666667,10.0,51.3333333333333,48.0,1020.9,0.00333333333333333,0.03,0.72,0.0
2015-06-02 05:00:00,Jun,Brooklyn,223,N,6.66666666666667,10.0,51.3333333333333,48.0,1020.9,0.00333333333333333,0.03,0.72,0.0
2015-06-02 05:00:00,Jun,EWR,0,N,6.66666666666667,10.0,51.3333333333333,48.0,1020.9,0.00333333333333333,0.03,0.72,0.0
2015-06-02 05:00:00,Jun,Manhattan,584,N,6.66666666666667,10.0,51.3333333333333,48.0,1020.9,0.00333333333333333,0.03,0.72,0.0
2015-06-02 05:00:00,Jun,Queens,151,N,6.66666666666667,10.0,51.3333333333333,48.0,1020.9,0.00333333333333333,0.03,0.72,0.0
2015-06-02 05:00:00,Jun,Staten Island,0,N,6.66666666666667,10.0,51.3333333333333,48.0,1020.9,0.00333333333333333,0.03,0.72,0.0
2015-06-02 05:00:00,Jun,,1,N,6.66666666666667,10.0,51.3333333333333,48.0,1020.9,0.00333333333333333,0.03,0.72,0.0
2015-06-02 06:00:00,Jun,Bronx,42,N,9.0,6.0,51.0,48.0,1020.4,0.02,0.08,0.0,0.0
2015-06-02 06:00:00,Jun,Brooklyn,346,N,9.0,6.0,51.0,48.0,1020.4,0.02,0.08,0.0,0.0
2015-06-02 06:00:00,Jun,EWR,0,N,9.0,6.0,51.0,48.0,1020.4,0.02,0.08,0.0,0.0
2015-06-02 06:00:00,Jun,Manhattan,933,N,9.0,6.0,51.0,48.0,1020.4,0.02,0.08,0.0,0.0
2015-06-02 06:00:00,Jun,Queens,243,N,9.0,6.0,51.0,48.0,1020.4,0.02,0.08,0.0,0.0
2015-06-02 06:00:00,Jun,Staten Island,1,N,9.0,6.0,51.0,48.0,1020.4,0.02,0.08,0.0,0.0
2015-06-02 06:00:00,Jun,,1,N,9.0,6.0,51.0,48.0,1020.4,0.02,0.08,0.0,0.0
2015-06-02 07:00:00,Jun,Bronx,77,N,7.0,7.0,50.0,47.0,1019.7,0.04,0.0,0.0,0.0
2015-06-02 07:00:00,Jun,Brooklyn,559,N,7.0,7.0,50.0,47.0,1019.7,0.04,0.0,0.0,0.0
2015-06-02 07:00:00,Jun,EWR,0,N,7.0,7.0,50.0,47.0,1019.7,0.04,0.0,0.0,0.0
2015-06-02 07:00:00,Jun,Manhattan,1954,N,7.0,7.0,50.0,47.0,1019.7,0.04,0.0,0.0,0.0
2015-06-02 07:00:00,Jun,Queens,317,N,7.0,7.0,50.0,47.0,1019.7,0.04,0.0,0.0,0.0
2015-06-02 07:00:00,Jun,Staten Island,1,N,7.0,7.0,50.0,47.0,1019.7,0.04,0.0,0.0,0.0
2015-06-02 07:00:00,Jun,,2,N,7.0,7.0,50.0,47.0,1019.7,0.04,0.0,0.0,0.0
2015-06-02 08:00:00,Jun,Bronx,100,N,8.66666666666667,9.33333333333333,50.0,47.0,1020.0,0.035,0.0,0.0,0.0
2015-06-02 08:00:00,Jun,Brooklyn,725,N,8.66666666666667,9.33333333333333,50.0,47.0,1020.0,0.035,0.0,0.0,0.0
2015-06-02 08:00:00,Jun,EWR,0,N,8.66666666666667,9.33333333333333,50.0,47.0,1020.0,0.035,0.0,0.0,0.0
2015-06-02 08:00:00,Jun,Manhattan,3325,N,8.66666666666667,9.33333333333333,50.0,47.0,1020.0,0.035,0.0,0.0,0.0
2015-06-02 08:00:00,Jun,Queens,531,N,8.66666666666667,9.33333333333333,50.0,47.0,1020.0,0.035,0.0,0.0,0.0
2015-06-02 08:00:00,Jun,Staten Island,3,N,8.66666666666667,9.33333333333333,50.0,47.0,1020.0,0.035,0.0,0.0,0.0
2015-06-02 08:00:00,Jun,,4,N,8.66666666666667,9.33333333333333,50.0,47.0,1020.0,0.035,0.0,0.0,0.0
2015-06-02 09:00:00,Jun,Bronx,94,N,9.0,10.0,50.0,47.0,1019.1,0.0,0.0,0.0,0.0
2015-06-02 09:00:00,Jun,Brooklyn,754,N,9.0,10.0,50.0,47.0,1019.1,0.0,0.0,0.0,0.0
2015-06-02 09:00:00,Jun,EWR,0,N,9.0,10.0,50.0,47.0,1019.1,0.0,0.0,0.0,0.0
2015-06-02 09:00:00,Jun,Manhattan,4049,N,9.0,10.0,50.0,47.0,1019.1,0.0,0.0,0.0,0.0
2015-06-02 09:00:00,Jun,Queens,459,N,9.0,10.0,50.0,47.0,1019.1,0.0,0.0,0.0,0.0
2015-06-02 09:00:00,Jun,Staten Island,0,N,9.0,10.0,50.0,47.0,1019.1,0.0,0.0,0.0,0.0
2015-06-02 09:00:00,Jun,,6,N,9.0,10.0,50.0,47.0,1019.1,0.0,0.0,0.0,0.0
2015-06-02 10:00:00,Jun,Bronx,69,N,10.0,6.0,50.0,47.0,1019.3,0.01,0.0,0.0,0.0
2015-06-02 10:00:00,Jun,Brooklyn,654,N,10.0,6.0,50.0,47.0,1019.3,0.01,0.0,0.0,0.0
2015-06-02 10:00:00,Jun,EWR,0,N,10.0,6.0,50.0,47.0,1019.3,0.01,0.0,0.0,0.0
2015-06-02 10:00:00,Jun,Manhattan,3293,N,10.0,6.0,50.0,47.0,1019.3,0.01,0.0,0.0,0.0
2015-06-02 10:00:00,Jun,Queens,394,N,10.0,6.0,50.0,47.0,1019.3,0.01,0.0,0.0,0.0
2015-06-02 10:00:00,Jun,Staten Island,3,N,10.0,6.0,50.0,47.0,1019.3,0.01,0.0,0.0,0.0
2015-06-02 10:00:00,Jun,,4,N,10.0,6.0,50.0,47.0,1019.3,0.01,0.0,0.0,0.0
2015-06-02 11:00:00,Jun,Bronx,58,N,6.5,5.7,51.0,48.0,1019.7,0.01,0.0,0.0,0.0
2015-06-02 11:00:00,Jun,Brooklyn,521,N,6.5,5.7,51.0,48.0,1019.7,0.01,0.0,0.0,0.0
2015-06-02 11:00:00,Jun,EWR,0,N,6.5,5.7,51.0,48.0,1019.7,0.01,0.0,0.0,0.0
2015-06-02 11:00:00,Jun,Manhattan,2501,N,6.5,5.7,51.0,48.0,1019.7,0.01,0.0,0.0,0.0
2015-06-02 11:00:00,Jun,Queens,343,N,6.5,5.7,51.0,48.0,1019.7,0.01,0.0,0.0,0.0
2015-06-02 11:00:00,Jun,Staten Island,3,N,6.5,5.7,51.0,48.0,1019.7,0.01,0.0,0.0,0.0
2015-06-02 11:00:00,Jun,,2,N,6.5,5.7,51.0,48.0,1019.7,0.01,0.0,0.0,0.0
2015-06-02 12:00:00,Jun,Bronx,51,N,6.33333333333333,2.6,51.0,48.0,1020.3,0.0,0.1,0.4,0.0
2015-06-02 12:00:00,Jun,Brooklyn,478,N,6.33333333333333,2.6,51.0,48.0,1020.3,0.0,0.1,0.4,0.0
2015-06-02 12:00:00,Jun,EWR,0,N,6.33333333333333,2.6,51.0,48.0,1020.3,0.0,0.1,0.4,0.0
2015-06-02 12:00:00,Jun,Manhattan,2573,N,6.33333333333333,2.6,51.0,48.0,1020.3,0.0,0.1,0.4,0.0
2015-06-02 12:00:00,Jun,Queens,294,N,6.33333333333333,2.6,51.0,48.0,1020.3,0.0,0.1,0.4,0.0
2015-06-02 12:00:00,Jun,Staten Island,2,N,6.33333333333333,2.6,51.0,48.0,1020.3,0.0,0.1,0.4,0.0
2015-06-02 13:00:00,Jun,Bronx,59,N,6.6,2.8,51.4,48.2,1020.8,0.006666666666666671,0.0,0.0,0.0
2015-06-02 13:00:00,Jun,Brooklyn,465,N,6.6,2.8,51.4,48.2,1020.8,0.006666666666666671,0.0,0.0,0.0
2015-06-02 13:00:00,Jun,EWR,0,N,6.6,2.8,51.4,48.2,1020.8,0.006666666666666671,0.0,0.0,0.0
2015-06-02 13:00:00,Jun,Manhattan,2428,N,6.6,2.8,51.4,48.2,1020.8,0.006666666666666671,0.0,0.0,0.0
2015-06-02 13:00:00,Jun,Queens,325,N,6.6,2.8,51.4,48.2,1020.8,0.006666666666666671,0.0,0.0,0.0
2015-06-02 13:00:00,Jun,Staten Island,2,N,6.6,2.8,51.4,48.2,1020.8,0.006666666666666671,0.0,0.0,0.0
2015-06-02 13:00:00,Jun,,1,N,6.6,2.8,51.4,48.2,1020.8,0.006666666666666671,0.0,0.0,0.0
2015-06-02 14:00:00,Jun,Bronx,67,N,8.0,4.0,52.0,49.0,1020.7,0.0,0.0,0.0,0.0
2015-06-02 14:00:00,Jun,Brooklyn,460,N,8.0,4.0,52.0,49.0,1020.7,0.0,0.0,0.0,0.0
2015-06-02 14:00:00,Jun,EWR,0,N,8.0,4.0,52.0,49.0,1020.7,0.0,0.0,0.0,0.0
2015-06-02 14:00:00,Jun,Manhattan,2683,N,8.0,4.0,52.0,49.0,1020.7,0.0,0.0,0.0,0.0
2015-06-02 14:00:00,Jun,Queens,324,N,8.0,4.0,52.0,49.0,1020.7,0.0,0.0,0.0,0.0
2015-06-02 14:00:00,Jun,Staten Island,3,N,8.0,4.0,52.0,49.0,1020.7,0.0,0.0,0.0,0.0
2015-06-02 14:00:00,Jun,,2,N,8.0,4.0,52.0,49.0,1020.7,0.0,0.0,0.0,0.0
2015-06-02 15:00:00,Jun,Bronx,70,N,6.0,6.0,53.0,50.0,1020.9,0.0,0.0,0.0,0.0
2015-06-02 15:00:00,Jun,Brooklyn,531,N,6.0,6.0,53.0,50.0,1020.9,0.0,0.0,0.0,0.0
2015-06-02 15:00:00,Jun,EWR,1,N,6.0,6.0,53.0,50.0,1020.9,0.0,0.0,0.0,0.0
2015-06-02 15:00:00,Jun,Manhattan,3642,N,6.0,6.0,53.0,50.0,1020.9,0.0,0.0,0.0,0.0
2015-06-02 15:00:00,Jun,Queens,427,N,6.0,6.0,53.0,50.0,1020.9,0.0,0.0,0.0,0.0
2015-06-02 15:00:00,Jun,Staten Island,2,N,6.0,6.0,53.0,50.0,1020.9,0.0,0.0,0.0,0.0
2015-06-02 15:00:00,Jun,,3,N,6.0,6.0,53.0,50.0,1020.9,0.0,0.0,0.0,0.0
2015-06-02 16:00:00,Jun,Bronx,74,N,5.0,6.0,53.0,49.0,1020.9,0.0,0.0,0.0,0.0
2015-06-02 16:00:00,Jun,Brooklyn,534,N,5.0,6.0,53.0,49.0,1020.9,0.0,0.0,0.0,0.0
2015-06-02 16:00:00,Jun,EWR,0,N,5.0,6.0,53.0,49.0,1020.9,0.0,0.0,0.0,0.0
2015-06-02 16:00:00,Jun,Manhattan,4073,N,5.0,6.0,53.0,49.0,1020.9,0.0,0.0,0.0,0.0
2015-06-02 16:00:00,Jun,Queens,417,N,5.0,6.0,53.0,49.0,1020.9,0.0,0.0,0.0,0.0
2015-06-02 16:00:00,Jun,Staten Island,7,N,5.0,6.0,53.0,49.0,1020.9,0.0,0.0,0.0,0.0
2015-06-02 16:00:00,Jun,,4,N,5.0,6.0,53.0,49.0,1020.9,0.0,0.0,0.0,0.0
2015-06-02 17:00:00,Jun,Bronx,75,N,7.0,7.55,54.0,50.5,1020.9,0.0,0.0,0.0,0.0
2015-06-02 17:00:00,Jun,Brooklyn,596,N,7.0,7.55,54.0,50.5,1020.9,0.0,0.0,0.0,0.0
2015-06-02 17:00:00,Jun,EWR,0,N,7.0,7.55,54.0,50.5,1020.9,0.0,0.0,0.0,0.0
2015-06-02 17:00:00,Jun,Manhattan,4567,N,7.0,7.55,54.0,50.5,1020.9,0.0,0.0,0.0,0.0
2015-06-02 17:00:00,Jun,Queens,433,N,7.0,7.55,54.0,50.5,1020.9,0.0,0.0,0.0,0.0
2015-06-02 17:00:00,Jun,Staten Island,3,N,7.0,7.55,54.0,50.5,1020.9,0.0,0.0,0.0,0.0
2015-06-02 17:00:00,Jun,,1,N,7.0,7.55,54.0,50.5,1020.9,0.0,0.0,0.0,0.0
2015-06-02 18:00:00,Jun,Bronx,95,N,6.0,6.0,54.0,50.0,1020.7,0.01,0.02,0.0,0.0
2015-06-02 18:00:00,Jun,Brooklyn,749,N,6.0,6.0,54.0,50.0,1020.7,0.01,0.02,0.0,0.0
2015-06-02 18:00:00,Jun,EWR,0,N,6.0,6.0,54.0,50.0,1020.7,0.01,0.02,0.0,0.0
2015-06-02 18:00:00,Jun,Manhattan,5368,N,6.0,6.0,54.0,50.0,1020.7,0.01,0.02,0.0,0.0
2015-06-02 18:00:00,Jun,Queens,457,N,6.0,6.0,54.0,50.0,1020.7,0.01,0.02,0.0,0.0
2015-06-02 18:00:00,Jun,Staten Island,4,N,6.0,6.0,54.0,50.0,1020.7,0.01,0.02,0.0,0.0
2015-06-02 18:00:00,Jun,,2,N,6.0,6.0,54.0,50.0,1020.7,0.01,0.02,0.0,0.0
2015-06-02 19:00:00,Jun,Bronx,75,N,6.0,3.0,54.0,50.0,1020.5,0.04,0.0,0.0,0.0
2015-06-02 19:00:00,Jun,Brooklyn,841,N,6.0,3.0,54.0,50.0,1020.5,0.04,0.0,0.0,0.0
2015-06-02 19:00:00,Jun,EWR,0,N,6.0,3.0,54.0,50.0,1020.5,0.04,0.0,0.0,0.0
2015-06-02 19:00:00,Jun,Manhattan,6413,N,6.0,3.0,54.0,50.0,1020.5,0.04,0.0,0.0,0.0
2015-06-02 19:00:00,Jun,Queens,501,N,6.0,3.0,54.0,50.0,1020.5,0.04,0.0,0.0,0.0
2015-06-02 19:00:00,Jun,Staten Island,3,N,6.0,3.0,54.0,50.0,1020.5,0.04,0.0,0.0,0.0
2015-06-02 19:00:00,Jun,,1,N,6.0,3.0,54.0,50.0,1020.5,0.04,0.0,0.0,0.0
2015-06-02 20:00:00,Jun,Bronx,72,N,7.0,9.1,54.0,52.0,1020.0,0.04,0.0,0.0,0.0
2015-06-02 20:00:00,Jun,Brooklyn,818,N,7.0,9.1,54.0,52.0,1020.0,0.04,0.0,0.0,0.0
2015-06-02 20:00:00,Jun,EWR,0,N,7.0,9.1,54.0,52.0,1020.0,0.04,0.0,0.0,0.0
