|id|order_date|ship_mode|customer_id|sales
4068|163209|2017-05-03|Standard|MK-18160|48.88
4069|163265|2017-02-16|Standard|JS-16030|705.002
4070|163321|2017-08-07|Second|FM-14380|79.992
4071|163335|2017-09-24|First|AG-10675|79.0
4072|163405|2017-12-21|Standard|BN-11515|12.51
4073|163510|2017-12-25|Second|JW-15955|400.39
4074|163531|2017-06-26|Standard|SC-20725|239.97
4075|163566|2017-08-03|First|TB-21055|16.52
4076|163629|2017-11-17|Standard|RA-19885|286.09
4077|163671|2017-12-24|Standard|DP-13105|21.311999999999998
4078|163692|2017-09-07|First|Dp-13240|7.857
4079|163818|2017-10-04|Standard|PS-18970|19.98
4080|163860|2017-12-28|Standard|LO-17170|125.98
4081|163874|2017-11-10|Second|NC-18535|26.351999999999997
4082|163902|2017-03-02|Standard|MY-17380|676.716
4083|163979|2017-12-28|Second|KH-16690|725.84
4084|164000|2017-12-18|Standard|AH-10030|18.704
4085|164028|2017-11-24|Standard|JL-15835|223.58
4086|164042|2017-05-23|Standard|KL-16645|70.148
4087|164049|2017-11-02|Standard|KH-16630|23.85
4088|164098|2017-01-26|First|CG-12520|18.16
4089|164112|2017-06-30|Standard|ND-18460|1085.42
4090|164168|2017-11-12|Standard|LS-16975|256.36
4091|164329|2017-01-30|Same Day|MM-17920|129.3
4092|164364|2017-11-12|Standard|CS-12355|47.1
4093|164378|2017-07-15|Second|MM-18055|729.3960000000001
4094|164707|2017-02-18|Second|CV-12805|287.32599999999996
4095|164756|2017-09-18|Standard|SS-20140|997.83
4096|164819|2017-10-15|Second|RS-19420|13.05
4097|164826|2017-12-28|Standard|JF-15415|134.524
4098|164917|2017-12-02|Standard|MK-17905|47.96
4099|164959|2017-07-11|Standard|KN-16390|8.67
4100|165008|2017-09-15|Second|DO-13645|295.056
4101|165029|2017-11-26|Standard|AH-10075|12.84
4102|165099|2017-12-11|First|DK-13375|1.392
4103|165155|2017-09-21|First|BM-11575|15.51
4104|165204|2017-11-13|Second|MN-17935|728.9680000000001
4105|165323|2017-06-17|Standard|SR-20740|3505.84
4106|165386|2017-08-03|First|CM-12190|183.372
4107|165491|2017-03-20|Standard|HW-14935|265.93
4108|165603|2017-10-17|Second|SS-20140|62.92
4109|165687|2017-11-17|Standard|CS-12355|35.04
4110|165715|2017-12-02|Standard|BG-11035|32.775999999999996
4111|165757|2017-06-22|Standard|PL-18925|50.415
4112|165841|2017-12-21|Standard|DB-13210|517.91
4113|165904|2017-04-07|Standard|HR-14770|235.44
4114|166093|2017-08-17|Standard|RW-19540|3397.732
4115|166128|2017-04-11|Standard|LW-17215|241.81
4116|166142|2017-07-15|Standard|MM-17260|336.99300000000005
4117|166184|2017-03-24|First|HR-14830|724.846
4118|166198|2017-04-21|First|JW-15955|174.14
4119|166296|2017-03-13|Standard|KF-16285|314.55
4120|166317|2017-09-22|Standard|JE-15610|438.01
4121|166415|2017-02-19|Standard|ME-17725|11.22
4122|166436|2017-11-24|Standard|TS-21370|983.172
4123|166499|2017-03-19|First|VG-21805|8.94
4124|166576|2017-05-16|First|JM-15865|221.024
4125|166695|2017-05-20|Standard|CC-12430|868.452
4126|166709|2017-11-17|Standard|HL-15040|10499.97
4127|166835|2017-11-12|Second|DK-13375|221.024
4128|166849|2017-04-20|Standard|SJ-20125|44.4
4129|166856|2017-09-18|Standard|TS-21505|111.42
4130|166898|2017-09-11|Second|KH-16630|163.392
4131|166919|2017-11-23|Standard|AH-10210|195.96
4132|166926|2017-12-01|Standard|SO-20335|183.82
4133|166933|2017-04-24|Standard|MG-17890|1.81
4134|167003|2017-05-23|Standard|VS-21820|171.28799999999998
4135|167017|2017-11-23|First|DC-12850|4.36
4136|167080|2017-06-10|Standard|LC-16930|8.4
4137|167094|2017-10-21|First|DK-12835|512.064
4138|167101|2017-03-24|Second|BM-11650|247.92
4139|167150|2017-12-10|Standard|BP-11185|85.50399999999999
4140|167227|2017-11-02|First|NP-18670|95.66
4141|167381|2017-09-22|Second|EH-14005|269.68
4142|167395|2017-12-02|First|KM-16720|1271.17
4143|167542|2017-08-13|Standard|KD-16495|17.544
4144|167549|2017-07-25|First|EM-14200|298.116
4145|167626|2017-09-03|Standard|MY-18295|109.704
4146|167640|2017-03-06|Standard|FC-14245|528.714
4147|167661|2017-10-05|Standard|MP-18175|121.816
4148|167668|2017-05-06|First|TC-21295|59.2
4149|167703|2017-02-03|Standard|MC-17575|290.781
4150|167752|2017-01-15|First|RW-19690|1958.5439999999999
4151|167871|2017-11-18|Standard|AF-10870|47.328
4152|167899|2017-05-21|Standard|JG-15805|538.02
4153|167913|2017-07-30|Second|JL-15835|356.65
4154|167941|2017-11-06|Second|JF-15565|831.368
4155|167976|2017-11-11|Second|JL-15505|25.5
4156|168102|2017-04-24|Standard|CP-12340|113.568
4157|168109|2017-07-03|Same Day|JK-15640|4150.972
4158|168123|2017-03-05|Same Day|JD-16060|375.71
4159|168172|2017-08-06|Standard|SH-20395|70.12
4160|168179|2017-11-02|Standard|JB-16000|19.44
4161|168193|2017-03-06|Second|RM-19750|98.35
4162|168228|2017-04-27|First|AP-10915|183.61
4163|168389|2017-12-11|Standard|DV-13045|873.811
4164|168396|2017-08-03|Second|BD-11725|175.71
4165|168403|2017-09-09|Standard|DK-12835|42.28
4166|168641|2017-11-24|Standard|KA-16525|518.868
4167|168655|2017-10-12|Standard|ML-18040|674.872
4168|168739|2017-05-29|Standard|HZ-14950|65.42399999999999
4169|168837|2017-10-14|First|JW-15955|9.46
4170|168858|2017-11-19|Standard|JD-16150|2521.48
4171|168900|2017-05-04|Standard|SH-20395|2.313
4172|168942|2017-08-01|Second|EM-13960|186.54
4173|169005|2017-11-02|Standard|BG-11035|5.56
4174|169012|2017-07-10|Standard|BF-11275|41.91
4175|169054|2017-04-22|Standard|MO-17800|254.352
4176|169124|2017-07-03|Standard|MB-17305|129.39
4177|169264|2017-08-14|Second|NP-18700|22.44
4178|169285|2017-03-21|Standard|RW-19690|283.18
4179|169327|2017-09-02|Second|MH-17290|702.52
4180|169362|2017-10-12|First|SP-20860|39.984
4181|169404|2017-04-09|Standard|NC-18625|103.48
4182|169411|2017-12-24|Standard|AC-10615|37.93
4183|169439|2017-09-09|Standard|LC-17140|92.03200000000001
4184|169474|2017-02-04|Standard|JF-15355|32.67
4185|169607|2017-10-12|First|CA-12265|9.96
4186|169691|2017-06-15|First|Dp-13240|146.89
4187|169810|2017-07-25|Standard|RB-19360|20.23
4188|169817|2017-09-21|Standard|EB-13870|1.9080000000000001
4189|169859|2017-12-14|Standard|MP-18175|134.91
4190|169894|2017-11-24|Second|MV-17485|436.596
4191|169901|2017-06-15|Standard|CC-12550|47.976000000000006
4192|169929|2017-09-25|First|LS-17200|39.9
4193|169978|2017-12-24|Standard|HG-15025|286.14
4194|169999|2017-06-19|Standard|JS-15685|140.868
4195|100279|2014-03-10|Standard|SW-20275|22.38
4196|100853|2014-09-14|Standard|JB-15400|72.608
4197|102071|2014-05-09|Standard|PG-18820|235.77
4198|102631|2014-12-13|Standard|EB-13840|94.428
4199|102715|2014-04-11|Second|JK-15370|737.2
4200|103338|2014-03-11|Standard|RB-19435|7.98
4201|103905|2014-07-14|Standard|AW-10930|68.204
4202|104759|2014-03-31|Standard|DD-13570|88.118
4203|105137|2014-10-10|Same Day|RB-19435|120.258
4204|105151|2014-03-30|First|SG-20890|10.5
4205|105767|2014-05-23|Standard|AR-10510|79.638
4206|106299|2014-08-02|Standard|NZ-18565|886.28
4207|106334|2014-12-27|Standard|JF-15490|243.12
4208|106992|2014-09-19|Second|SB-20290|5579.94
4209|107405|2014-03-21|Standard|TS-21205|16.272000000000002
4210|107699|2014-05-19|Standard|JH-15820|57.42
4211|107993|2014-11-25|Standard|SE-20110|51.016000000000005
4212|109036|2014-12-20|Standard|KH-16510|31.05
4213|109162|2014-06-08|Standard|KE-16420|170.352
4214|109456|2014-10-16|Same Day|LS-17245|194.322
4215|110674|2014-02-12|Standard|SC-20095|129.56799999999998
4216|111171|2014-12-26|Standard|CA-12265|8.69
4217|111353|2014-11-29|Standard|PB-19150|25.06
4218|112200|2014-11-22|Standard|TC-21475|9.98
4219|112564|2014-04-23|First|TS-21160|2.502
4220|112795|2014-08-23|Second|CR-12625|19.44
4221|112872|2014-12-06|Second|RC-19960|328.914
4222|112914|2014-09-25|Standard|MT-18070|340.3128
4223|112949|2014-06-20|Standard|Co-12640|475.42
4224|112991|2014-12-10|Standard|SH-19975|455.63199999999995
4225|113124|2014-03-30|Standard|NC-18340|129.3
4226|114188|2014-05-20|Second|RF-19345|211.66
4227|114377|2014-11-05|Same Day|BG-11035|149.9
4228|115189|2014-12-30|Second|AR-10345|775.7280000000001
4229|115196|2014-09-09|Standard|DL-12925|1299.99
4230|115413|2014-08-26|Standard|PP-18955|158.61
4231|115987|2014-09-08|Second|LH-17020|51.184
4232|117058|2014-05-27|First|LE-16810|17.46
4233|117135|2014-06-21|Second|NP-18325|425.67
4234|117163|2014-01-27|Standard|EJ-13720|426.67
4235|117170|2014-09-17|Standard|KT-16465|52.608000000000004
4236|117380|2014-03-28|Standard|MP-18175|330.588
4237|117744|2014-12-02|Standard|MD-17860|114.78399999999999
4238|117968|2014-08-05|Second|RS-19420|1217.38
4239|118486|2014-04-06|First|SD-20485|281.85200000000003
4240|118997|2014-04-08|Standard|RA-19885|1215.92
4241|119081|2014-09-12|Standard|TA-21385|787.85
4242|119137|2014-07-23|Standard|AG-10900|1520.376
4243|120175|2014-11-28|Standard|MC-17635|64.02
4244|120236|2014-09-03|First|MR-17545|7.68
4245|120313|2014-10-31|Second|NL-18310|73.584
4246|120740|2014-04-15|Same Day|PS-18970|294.72
4247|121566|2014-06-30|Standard|CS-11860|9.288
4248|121734|2014-04-11|Standard|SE-20110|9.584
4249|122021|2014-10-15|First|AC-10660|191.34
4250|122959|2014-12-12|Same Day|CY-12745|210.392
4251|123183|2014-11-19|Standard|GR-14560|1271.42
4252|123519|2014-12-14|Standard|SS-20875|403.11400000000003
4253|124625|2014-11-03|Standard|SP-20650|89.97
4254|125521|2014-03-14|Standard|CK-12325|1139.92
4255|126340|2014-11-08|Standard|EB-13870|333.57599999999996
4256|126571|2014-10-11|Standard|JF-15565|483.336
4257|127635|2014-09-14|Second|SC-20260|31.408
4258|127978|2014-03-03|Standard|JS-15595|362.24199999999996
4259|128685|2014-04-04|First|MZ-17515|7.184
4260|129609|2014-03-22|Same Day|VM-21835|16.28
4261|130358|2014-06-23|First|DL-13330|23.12
4262|130379|2014-05-25|Standard|JL-15235|104.92
4263|131275|2014-03-18|Standard|SC-20050|3247.158
4264|131870|2014-09-09|First|NF-18595|91.488
4265|131982|2014-03-07|Second|NP-18685|107.648
4266|132745|2014-10-01|Standard|NF-18475|4.71
4267|133130|2014-09-27|Standard|TH-21100|685.9
4268|133949|2014-12-31|Same Day|JL-15175|475.944
4269|134054|2014-10-10|Same Day|FC-14335|255.85
4270|134187|2014-11-04|Standard|TH-21235|2.94
4271|134614|2014-09-20|Standard|PF-19165|617.7
4272|134712|2014-11-29|Standard|BS-11380|12.624
4273|134733|2014-09-23|Standard|BM-11650|519.9830000000001
4274|134971|2014-06-07|Second|BP-11095|12.462
4275|135881|2014-05-23|Standard|GT-14710|231.16
4276|135972|2014-09-21|Second|JG-15115|2046.354
4277|137155|2014-11-01|Standard|DL-12925|733.56
4278|137680|2014-02-24|Standard|JH-15430|55.672
4279|137869|2014-03-28|Standard|CV-12295|1190.84
4280|138247|2014-12-24|Standard|BF-11170|1461.172
4281|138758|2014-07-07|Standard|JL-15835|241.19400000000002
4282|138828|2014-09-02|First|KD-16345|72.69
4283|138835|2014-09-10|Standard|DA-13450|9.64
4284|139500|2014-11-16|Standard|AB-10165|37.296
4285|139640|2014-11-07|Second|TB-21595|146.688
4286|140116|2014-03-10|Standard|KT-16480|719.576
4287|140452|2014-12-06|Standard|BK-11260|314.55
4288|140914|2014-11-11|Standard|BH-11710|808.928
4289|141215|2014-06-15|Standard|KL-16555|906.43
4290|141257|2014-06-08|Standard|CS-11950|585.552
4291|143231|2014-12-31|First|GM-14455|177.17
4292|143287|2014-11-11|Standard|KN-16705|277.57
4293|143581|2014-08-19|Standard|BS-11365|344.91
4294|143707|2014-03-01|Standard|HR-14770|5.94
4295|143721|2014-11-23|Second|DK-12835|155.372
4296|144078|2014-11-25|Standard|RB-19435|1272.704
4297|146353|2014-10-14|Second|JE-15610|292.82
4298|147606|2014-11-26|Second|JE-15745|19.3
4299|147627|2014-01-20|Standard|HL-15040|1859.4
4300|147648|2014-11-26|Standard|LS-16975|81.98
4301|147704|2014-11-16|Standard|SR-20740|308.6
4302|147774|2014-01-20|Standard|MM-18280|67.194
4303|148194|2014-05-04|First|BS-11365|69.86
4304|148838|2014-03-17|Standard|CP-12340|3455.13
4305|149034|2014-11-19|First|RD-19900|47.496
4306|150119|2014-04-23|Standard|LB-16795|592.568
4307|150126|2014-07-27|Standard|AS-10045|65.78
4308|150434|2014-07-19|Standard|CA-12310|455.23
4309|150532|2014-07-14|Standard|PB-19150|55.92
4310|150574|2014-12-19|Standard|MK-18160|252.612
4311|150924|2014-09-12|Second|PT-19090|5.18
4312|151015|2014-10-14|Standard|BD-11500|344.274
4313|151925|2014-09-26|Second|KT-16465|145.56799999999998
4314|152030|2014-12-26|Second|AD-10180|600.558
4315|152723|2014-09-26|Same Day|HG-14965|0.8759999999999999
4316|154655|2014-10-12|Standard|BP-11050|22.24
4317|154879|2014-05-06|Standard|SN-20710|113.72
4318|155502|2014-01-26|Standard|SD-20485|944.61
4319|155544|2014-03-21|Standard|GM-14440|310.528
4320|155817|2014-10-03|Standard|SL-20155|67.76
4321|155894|2014-07-26|Second|CL-11890|123.552
4322|156216|2014-09-13|Standard|EA-14035|18.648
4323|156559|2014-08-19|Standard|LH-16900|638.82
4324|157021|2014-04-01|Second|KM-16720|46.688
4325|157070|2014-06-01|Standard|QJ-19255|204.08
4326|157231|2014-04-05|Standard|RP-19855|115.36
4327|157385|2014-11-23|First|SC-20095|1037.19
4328|157406|2014-04-25|Standard|DA-13450|16.608
4329|157847|2014-04-02|Second|SC-20020|60.208
4330|158057|2014-03-22|Standard|CC-12685|59.108999999999995
4331|158365|2014-04-12|Standard|SV-20785|32.4
4332|158400|2014-10-25|First|AH-10030|49.408
4333|158638|2014-09-17|Standard|AG-10765|5.892
4334|159611|2014-12-27|Second|KB-16315|300.512
4335|159618|2014-11-12|Standard|DB-12970|203.1212
4336|159926|2014-11-18|Standard|CS-11950|730.0089999999999
4337|160444|2014-07-05|Same Day|DC-12850|502.2
4338|160780|2014-06-21|Same Day|SV-20785|36.251999999999995
4339|161305|2014-06-06|Standard|SB-20170|38.571999999999996
4340|161613|2014-12-01|Second|MC-17605|674.058
4341|163146|2014-05-16|Standard|CC-12475|56.4
4342|163797|2014-04-08|Standard|PC-19000|49.792
4343|164406|2014-08-15|Standard|BD-11605|505.282
4344|164616|2014-08-19|Second|MS-17770|85.96
4345|164644|2014-07-22|Second|JL-15850|26.631999999999998
4346|164763|2014-03-17|Standard|MH-17440|103.5
4347|165589|2014-02-18|Same Day|TB-21595|25.16
4348|165659|2014-06-01|Standard|LT-17110|904.13
4349|165862|2014-07-13|Standard|GK-14620|351.216
4350|166310|2014-09-21|First|JS-15940|8.544
4351|166828|2014-08-22|First|JF-15415|11.56
4352|167262|2014-10-31|Second|AC-10450|742.336
4353|167633|2014-09-30|Standard|BW-11200|15.552
4354|167738|2014-12-24|Standard|JC-16105|435.13199999999995
4355|168501|2014-11-21|Standard|JK-15325|269.592
4356|169390|2014-02-07|Second|CS-12250|64.96
4357|169789|2014-12-30|Standard|MF-17665|551.985
4358|100069|2015-06-29|Standard|NF-18475|269.98
4359|100377|2015-08-28|Standard|TS-21370|2799.96
4360|100531|2015-09-27|First|NM-18520|39.368
4361|101399|2015-01-17|Standard|JS-15940|254.74400000000003
4362|101511|2015-11-21|Second|JE-15745|412.68199999999996
4363|103471|2015-12-24|Standard|JR-15670|604.0980000000001
4364|103996|2015-03-29|Second|RB-19435|295.68
4365|104185|2015-09-03|Second|JB-15400|120.33
4366|104430|2015-10-22|Standard|LT-17110|5.176
4367|105676|2015-12-01|Same Day|NM-18520|6.688
4368|106495|2015-06-15|First|AC-10450|11.672
4369|106873|2015-09-24|Second|KM-16720|54.24
4370|107349|2015-07-13|First|SL-20155|41.568000000000005
4371|107944|2015-03-23|First|AM-10360|432.69
4372|108966|2015-10-11|Standard|SO-20335|979.9455
4373|109015|2015-09-06|Standard|BS-11590|346.37
4374|110163|2015-11-01|First|GA-14725|7.88
4375|110261|2015-12-19|Second|PR-18880|158.376
4376|110569|2015-05-23|Standard|EB-13870|140.986
4377|111927|2015-11-14|Standard|LS-17230|96.1
4378|112508|2015-03-24|Standard|BP-11185|6.992000000000001
4379|113327|2015-05-26|Second|BF-11170|352.168
4380|113593|2015-04-18|First|NC-18415|115.44
4381|114741|2015-12-06|Standard|IL-15100|1347.27
4382|114839|2015-04-26|Standard|PW-19240|408.42199999999997
4383|115238|2015-04-30|Standard|JW-15220|281.16
4384|115343|2015-09-22|First|FO-14305|673.576
4385|116981|2015-03-26|Second|SM-20950|1098.53
4386|117184|2015-05-17|Standard|ON-18715|47.368
4387|117492|2015-08-07|First|NS-18640|77.58
4388|118766|2015-10-15|Standard|LS-16975|8.424
4389|118906|2015-03-10|Same Day|KB-16585|89.82
4390|118983|2015-11-22|Standard|HP-14815|71.354
4391|119312|2015-10-02|Second|CS-12400|270.34
4392|120161|2015-12-18|Standard|LM-17065|646.776
4393|120502|2015-04-13|Standard|BT-11395|372.096
4394|120572|2015-12-11|Standard|GH-14425|12.828
4395|120712|2015-12-20|Standard|CS-12130|88.8
4396|120957|2015-12-07|Same Day|KH-16690|12.96
4397|122140|2015-04-02|Standard|MO-17950|130.28799999999998
4398|122784|2015-07-20|Standard|RA-19915|1454.838
4399|122910|2015-05-12|Standard|LT-16765|201.584
4400|123218|2015-12-20|Standard|KD-16345|775.01
4401|123918|2015-10-15|Same Day|CG-12520|136.72
4402|123960|2015-06-11|Standard|BD-11605|207.82
4403|124219|2015-08-07|First|KW-16570|241.34
4404|125374|2015-03-23|Standard|JD-16060|107.772
4405|126214|2015-12-21|Second|JS-15880|1717.97
4406|126235|2015-10-15|Same Day|GA-14725|17.14
4407|126753|2015-08-16|Standard|SP-20860|832.446
4408|126977|2015-09-17|Standard|PF-19120|7678.228
4409|127040|2015-12-06|Standard|SG-20605|1782.17
4410|128090|2015-08-16|Standard|JM-15865|2200.328
4411|128587|2015-12-24|Standard|HM-14860|4909.61
4412|129007|2015-09-13|First|KD-16615|1336.352
4413|129553|2015-07-27|Standard|PG-18820|29.97
4414|129637|2015-12-17|Standard|MC-18100|234.688
4415|130491|2015-02-08|First|BH-11710|21.11
4416|130512|2015-08-21|Standard|SM-20320|837.444
4417|130519|2015-09-15|Same Day|NG-18355|111.904
4418|131359|2015-10-30|Second|FA-14230|603.434
4419|131842|2015-12-05|First|RR-19525|97.42399999999999
4420|132836|2015-06-01|Standard|AJ-10945|774.47
4421|134026|2015-04-26|Standard|JE-15745|1001.76
4422|134271|2015-04-18|Second|RF-19735|21.93
4423|134558|2015-12-19|Second|PM-19135|3332.974
4424|136259|2015-11-05|First|CB-12415|34.418
4425|136427|2015-06-20|First|JM-16195|125.944
4426|136476|2015-04-05|Standard|GG-14650|157.79399999999998
4427|136749|2015-12-25|Second|LH-16900|433.78
4428|136987|2015-04-11|Second|AR-10540|692.7280000000001
4429|137008|2015-10-02|Standard|JP-15460|235.97
4430|137533|2015-12-18|Same Day|JK-15640|20.736
4431|137960|2015-12-18|Same Day|MW-18220|166.24
4432|138093|2015-12-10|Standard|KM-16225|776.44
4433|138121|2015-12-17|Same Day|JL-15835|1233.61
4434|138303|2015-09-03|Standard|MG-18145|755.096
4435|138716|2015-09-17|First|CS-11845|25.031999999999996
4436|138919|2015-09-17|Standard|LS-16975|344.22
4437|139675|2015-03-13|Second|NF-18595|1242.896
4438|139759|2015-08-25|Standard|NL-18310|146.744
4439|140200|2015-07-26|First|CA-12775|393.165
4440|140851|2015-07-13|Second|ND-18460|38.88
4441|141453|2015-11-30|Second|DB-13270|3.8819999999999997
4442|141684|2015-06-29|Standard|MM-18055|24.96
4443|142020|2015-06-04|Second|TC-21535|65.72
4444|142811|2015-04-02|Standard|JL-15850|87.8
4445|144771|2015-10-02|First|CK-12205|64.072
4446|145121|2015-10-02|Standard|MP-17965|26.9
4447|145422|2015-12-03|Standard|PW-19240|359.499
4448|145436|2015-02-28|Standard|VD-21670|551.264
4449|146745|2015-09-03|Standard|AS-10630|135.936
4450|147242|2015-09-10|Standard|EH-13765|702.74
4451|147662|2015-02-14|Standard|KB-16315|427.548
4452|147739|2015-12-25|Standard|JD-16150|547.136
4453|148817|2015-12-01|Standard|KD-16495|125.64
4454|149629|2015-07-17|Second|MP-17965|231.92
4455|149692|2015-12-06|Standard|KW-16435|2.772
4456|150161|2015-07-25|Standard|RB-19795|25.176
4457|150231|2015-03-16|Second|JK-15640|17.52
4458|150630|2015-09-17|Standard|TB-21520|3329.434
4459|151407|2015-11-08|Standard|RD-19585|263.96
4460|151435|2015-09-06|Second|SW-20455|85.98
4461|152128|2015-05-25|Second|NM-18445|149.2
4462|153283|2015-11-12|Standard|EB-14110|15.56
4463|153374|2015-02-09|Second|JF-15565|479.952
4464|153500|2015-07-03|First|DG-13300|458.07199999999995
4465|154389|2015-11-27|Standard|EH-14125|748.752
4466|155369|2015-04-19|Standard|PG-18820|329.96
4467|156496|2015-08-10|Standard|WB-21850|711.784
4468|156797|2015-08-11|Standard|PO-19180|149.96
4469|156867|2015-11-13|Standard|LC-16870|378.13800000000003
4470|157014|2015-10-03|Second|BM-11785|139.54399999999998
4471|157154|2015-01-10|Standard|MM-17920|1018.1039999999999
4472|158589|2015-11-20|Standard|KW-16570|32.04
4473|158911|2015-07-05|Standard|RS-19765|16.712
4474|159499|2015-11-21|Second|EM-14095|365.496
4475|159513|2015-04-02|Standard|JD-15790|71.976
4476|159982|2015-11-28|Standard|DR-12880|796.324
4477|160150|2015-07-19|First|TS-21085|2.025
4478|160563|2015-10-20|Standard|NS-18640|255.99
4479|160857|2015-05-08|Standard|NW-18400|3384.518
4480|161347|2015-09-13|Standard|HG-14845|2.412
4481|161466|2015-09-24|Second|ON-18715|6.848
4482|161991|2015-09-26|Second|SC-20725|1116.48
4483|163279|2015-03-22|Standard|JD-16150|1685.4560000000001
4484|163433|2015-04-18|Second|MP-17965|544.41
4485|163685|2015-06-01|Standard|KE-16420|47.968
4486|163783|2015-12-27|Standard|DR-12940|12.672
4487|163825|2015-06-16|First|LC-16885|3184.3559999999998
4488|164175|2015-04-30|Standard|PS-18970|213.115
4489|164238|2015-08-16|Standard|JW-15955|346.158
4490|164308|2015-09-24|First|SC-20680|821.94
4491|164357|2015-11-25|Standard|SF-20065|13.12
4492|164448|2015-10-31|Second|DK-12835|481.69800000000004
4493|164966|2015-07-30|First|GH-14410|155.88
4494|165449|2015-11-22|Standard|AP-10720|27.168000000000003
4495|165512|2015-05-24|Second|VS-21820|610.307
4496|165743|2015-11-20|Second|MM-18055|160.27200000000002
4497|166520|2015-07-16|First|KE-16420|680.78
4498|167220|2015-12-12|Standard|JB-15925|22.368000000000002
4499|168704|2015-04-13|Standard|FP-14320|1061.328
4500|168732|2015-12-10|Standard|KM-16660|129.64
4501|168914|2015-05-21|Standard|JE-15745|20.768
4502|168935|2015-11-27|Standard|DO-13435|459.4335
4503|100405|2016-08-26|Second|TS-21430|8.26
4504|100419|2016-12-16|Second|CC-12670|4.788
4505|100461|2016-01-08|Standard|JO-15145|1671.93
4506|100566|2016-09-03|Standard|JK-16120|83.95200000000001
4507|100720|2016-07-16|Standard|CK-12205|644.198
4508|100839|2016-10-13|Standard|NC-18625|752.41
4509|101196|2016-05-12|Standard|FM-14215|82.368
4510|101497|2016-09-29|Second|PS-18760|18.97
4511|101616|2016-09-03|First|CY-12745|87.28
4512|102141|2016-08-26|Standard|KD-16615|146.688
4513|102232|2016-08-05|Standard|MF-17665|197.05
4514|102239|2016-05-05|First|LW-16990|1691.608
4515|103646|2016-04-21|Standard|SP-20545|195.976
4516|103674|2016-12-06|Standard|AP-10720|1018.302
4517|104794|2016-12-16|First|KD-16495|3.68
4518|104815|2016-09-03|Standard|RB-19570|198.74400000000003
4519|105452|2016-07-28|Standard|BF-11005|327.42
4520|105578|2016-05-30|Standard|MY-17380|874.308
4521|106313|2016-08-22|Standard|DG-13300|19.44
4522|106600|2016-04-08|First|RM-19375|354.9
4523|106677|2016-11-05|Standard|AS-10285|23.988000000000003
4524|107440|2016-04-16|Standard|BS-11365|9135.19
4525|108098|2016-10-14|Standard|CP-12340|177.0
4526|108455|2016-12-02|Standard|MK-18160|100.25
4527|108497|2016-06-14|Same Day|MH-17290|599.165
4528|108504|2016-02-05|Same Day|PP-18955|2075.51
4529|108637|2016-03-13|Standard|AB-10060|334.2
4530|108777|2016-12-12|Same Day|JM-15655|402.645
4531|109260|2016-09-26|Standard|TN-21040|431.976
4532|110156|2016-11-19|Standard|EH-13945|296.668
4533|110170|2016-09-27|Standard|HM-14860|956.6648
4534|111290|2016-07-22|Standard|DK-13375|1137.4
4535|111528|2016-12-30|Same Day|JP-16135|487.704
4536|111563|2016-11-04|Standard|SM-20005|77.488
4537|112396|2016-02-09|Standard|JR-16210|121.83
4538|112970|2016-11-14|First|TB-21250|9.84
4539|112977|2016-03-10|Standard|CJ-12010|176.78400000000002
4540|113509|2016-03-15|Standard|PL-18925|83.976
4541|113649|2016-08-09|First|HA-14920|645.136
4542|113677|2016-11-13|Standard|CM-12655|2294.9
4543|113985|2016-12-02|Standard|KD-16495|203.108
4544|114013|2016-03-13|Second|SC-20770|2550.587
4545|114174|2016-09-08|Standard|AP-10720|188.7
4546|114230|2016-11-27|Standard|CM-12235|39.808
4547|114293|2016-11-21|Standard|JH-16180|195.136
4548|114622|2016-04-10|First|JR-16210|8.904
4549|114776|2016-12-06|First|GG-14650|19.44
4550|114888|2016-09-19|Second|CC-12430|18.192
4551|115441|2016-07-25|Second|SH-19975|941.18
4552|115455|2016-09-08|Standard|SE-20110|615.606
4553|115819|2016-04-19|Second|JO-15280|156.516
4554|115952|2016-10-06|Same Day|JH-15910|28.85
4555|116365|2016-01-03|Standard|CA-12310|376.64
4556|116400|2016-10-22|First|EB-13930|39.92
4557|116442|2016-12-15|Standard|BP-11230|14.76
4558|116729|2016-12-25|First|GK-14620|2875.5440000000003
4559|117037|2016-05-17|First|LW-17215|63.922
4560|117387|2016-10-27|Standard|PA-19060|67.13600000000001
4561|117541|2016-11-14|Standard|JM-16195|36.37
4562|117793|2016-08-23|Standard|MA-17560|79.74
4563|118780|2016-09-10|Second|PN-18775|66.17
4564|119046|2016-06-02|Standard|EH-13765|93.06
4565|119270|2016-03-12|Standard|SW-20245|19.98
4566|119298|2016-11-25|First|EP-13915|59.98
4567|120460|2016-04-30|Standard|BF-11170|22.608
4568|120929|2016-03-18|Second|RO-19780|189.882
4569|121013|2016-09-05|Standard|MM-17920|1678.0
4570|122182|2016-03-10|Standard|BD-11770|39.992
4571|122245|2016-09-25|Standard|AB-10105|393.165
4572|123470|2016-08-15|Standard|ME-17725|141.21
4573|123610|2016-05-12|Standard|VM-21835|128.67
4574|123750|2016-04-15|Standard|RB-19795|895.06
4575|124163|2016-09-25|Standard|SC-20695|773.59
4576|125402|2016-09-25|Standard|DL-12865|1059.088
4577|125969|2016-11-06|Second|LS-16975|319.98400000000004
4578|126431|2016-07-01|Same Day|SU-20665|136.43
4579|126452|2016-08-21|Standard|SC-20230|3339.1220000000003
4580|126844|2016-10-08|Standard|BW-11110|51.711999999999996
