id,order_date,ship_mode,customer_id,sales
148922,2017-12-10,Second,SU-20665,684.78
148929,2017-09-07,Standard,SP-20620,478.08
148985,2017-11-11,Second,TB-21190,34.92
148992,2017-11-23,Standard,CS-12250,10.688
148999,2017-01-30,Standard,EB-13870,419.136
149048,2017-05-13,Standard,BM-11650,2229.18
149076,2017-01-14,Standard,SO-20335,154.9
149146,2017-10-12,Same Day,SM-20320,7.968
149160,2017-11-23,Second,JM-15265,316.32
149181,2017-05-08,Standard,MD-17350,47.992
149468,2017-05-20,Same Day,AR-10405,41.28
149489,2017-04-24,First,DK-12835,107.986
149559,2017-09-11,Same Day,KF-16285,2089.412
149699,2017-12-22,First,CM-12115,474.95
149706,2017-12-11,First,AS-10285,116.312
149720,2017-06-04,Second,EM-14065,30.336
149853,2017-10-03,Standard,PO-18850,33.472
149881,2017-04-01,First,NC-18535,5282.648
149888,2017-11-07,Standard,EP-13915,710.322
149895,2017-09-08,Standard,EB-14110,258.528
149944,2017-11-12,Second,MB-17305,94.36
150091,2017-10-12,Standard,NP-18670,2258.28
150189,2017-07-08,First,VG-21790,75.18
150266,2017-11-25,Standard,RO-19780,1240.418
150420,2017-06-03,Standard,GD-14590,1099.5
150469,2017-01-26,Standard,CJ-12010,11.84
150497,2017-07-20,Standard,SM-20950,735.98
150504,2017-11-06,Standard,HG-14845,18.16
150525,2017-02-20,Standard,JP-16135,19.67
150602,2017-02-09,Second,ML-17395,21.12
150609,2017-04-30,Standard,NZ-18565,23.24
150623,2017-04-10,Standard,DB-13360,386.14
150707,2017-10-14,Standard,EL-13735,37.66
150910,2017-12-22,Standard,JL-15130,1090.348
150931,2017-01-06,Standard,DP-13390,33.74
150959,2017-11-11,First,TD-20995,28.776
150987,2017-04-08,Standard,AH-10120,440.31
151008,2017-09-07,First,JM-16195,151.72
151071,2017-04-25,Second,MB-18085,13.904
151176,2017-02-13,Standard,SV-20785,35.73
151183,2017-10-14,Standard,BK-11260,46.36
151190,2017-06-27,Standard,GT-14710,20.07
151211,2017-08-17,Standard,AH-10120,201.09
151218,2017-06-20,First,PJ-19015,4.464
151225,2017-10-27,First,JM-15655,261.536
151281,2017-04-27,Standard,HM-14980,139.58
151358,2017-08-18,Standard,NF-18595,323.1
151428,2017-09-21,Standard,RH-19495,20.16
151484,2017-04-20,First,CV-12805,478.416
151596,2017-10-08,First,BP-11050,42.76
151750,2017-01-01,Standard,JM-15250,954.902
151799,2017-12-14,Standard,BF-11170,1843.402
151855,2017-05-27,Standard,BW-11110,39.252
151911,2017-04-30,Second,DL-13495,62.96
151981,2017-08-06,Standard,GM-14455,1077.47
152079,2017-01-20,First,ML-17410,11.52
152093,2017-09-10,Standard,SN-20560,762.594
152135,2017-03-16,Second,MG-17650,445.44
152142,2017-11-14,Standard,LW-16990,321.568
152198,2017-09-09,First,JD-16015,28.83
152205,2017-09-28,Standard,SF-20965,2.655
152226,2017-05-12,Standard,JH-15910,5.904
152261,2017-03-02,Standard,JA-15970,18.528
152275,2017-10-01,Standard,KH-16630,6.672
152310,2017-08-12,Standard,DK-12895,1057.168
152436,2017-12-08,Second,CW-11905,592.74
152485,2017-09-04,Standard,JD-15790,40.096
152499,2017-01-22,Second,EH-13765,22.992
152583,2017-10-30,Same Day,RA-19945,321.39
152660,2017-12-04,Standard,CB-12415,61.568
152695,2017-12-10,Same Day,CC-12220,437.65
152702,2017-10-12,Standard,SN-20710,254.604
152709,2017-10-07,Standard,DB-13210,85.52
152737,2017-11-07,Standard,TS-21505,461.592
152786,2017-03-12,Standard,GA-14725,40.41
152807,2017-10-30,Standard,MC-18100,481.472
152856,2017-09-08,Second,RS-19765,116.832
152912,2017-11-09,Second,BM-11650,3013.78
152926,2017-10-02,Second,SC-20695,37.208
152933,2017-10-12,Standard,MG-17650,1171.792
152961,2017-01-15,Standard,SC-20095,12.7
152968,2017-05-26,Standard,BM-11785,23.08
152975,2017-09-14,First,RB-19705,1770.19
153045,2017-01-19,Second,NS-18505,1370.535
153080,2017-05-22,Second,EH-13945,68.46
153227,2017-12-04,First,CS-12250,11.76
153339,2017-11-03,Second,DJ-13510,15.992
153654,2017-11-24,Second,MD-17860,19.008
153787,2017-05-19,Standard,AT-10735,97.16
153822,2017-09-19,Standard,AB-10105,592.308
153843,2017-03-13,First,SC-20380,523.16
153871,2017-12-11,Standard,RB-19435,798.93
154011,2017-06-19,Standard,DB-13270,464.373
154039,2017-02-17,Standard,JK-16120,605.752
154074,2017-08-31,Second,BW-11110,719.298
154088,2017-11-12,Standard,LB-16735,26.72
154102,2017-02-06,Standard,SN-20560,29.9
154109,2017-11-06,Standard,ML-17410,175.324
154116,2017-12-15,Standard,KM-16660,273.926
154123,2017-11-20,Standard,SC-20050,27.58
154137,2017-11-11,Standard,MT-17815,35.48
154214,2017-03-20,Second,TB-21595,2.91
154410,2017-10-21,First,MD-17860,909.12
154466,2017-01-01,First,DP-13390,3.6
154501,2017-04-30,Standard,EA-14035,9.78
154676,2017-08-05,First,NZ-18565,151.056
154718,2017-01-19,Second,DL-12865,6
154732,2017-11-05,First,AH-10195,16.03
154760,2017-01-09,Standard,BP-11290,274.491
154809,2017-02-13,Standard,MH-17455,90.64
154816,2017-11-06,Standard,VB-21745,5.78
154907,2017-03-31,Standard,DS-13180,205.3328
154935,2017-12-24,Standard,AR-10540,17.88
154949,2017-10-15,Standard,MC-17275,14.73
155047,2017-08-27,First,SE-20110,5.952
155075,2017-12-02,Standard,GW-14605,631.176
155089,2017-12-02,Standard,DB-12910,45.66
155152,2017-07-07,Second,MP-17965,252
155159,2017-11-25,Second,DL-13315,48.87
155292,2017-10-30,First,RD-19810,204.98
155362,2017-12-17,Standard,DP-13105,32.56
155376,2017-12-22,Standard,SG-20080,839.43
155460,2017-04-13,First,RW-19630,901.2
155558,2017-10-26,Standard,PG-18895,26.15
155607,2017-11-26,Standard,FG-14260,152.074
155621,2017-11-08,Standard,KN-16450,274.2
155642,2017-05-18,Standard,BM-11575,24.5
155698,2017-03-08,First,VB-21745,668.54
155705,2017-08-21,Second,NF-18385,866.4
155712,2017-03-02,Standard,KD-16615,107.648
155740,2017-07-30,First,TC-21475,76.776
155824,2017-03-10,Standard,KS-16300,61.876
155873,2017-06-16,Standard,AB-10255,228.28
155880,2017-03-25,Standard,JD-16150,1986.52
155929,2017-09-09,Standard,AI-10855,6.368
155936,2017-06-22,Standard,JK-15730,3.036
155957,2017-11-26,Standard,CC-12610,265.408
155985,2017-03-23,First,BE-11335,211.84
156139,2016-12-31,Standard,BP-11155,38.376
156237,2017-09-14,First,PS-18760,517.257
156272,2017-03-21,Standard,PW-19030,64.384
156363,2017-10-22,Standard,ML-17395,64.38
156391,2017-09-26,First,SL-20155,2.224
156412,2017-12-04,Standard,CM-12160,5.346
156622,2017-11-23,First,JP-15460,248.481
156664,2017-12-18,Standard,BP-11290,233.532
156720,2017-12-30,Standard,JM-15580,3.024
156769,2017-05-06,First,GZ-14470,54.66
156776,2017-08-07,Standard,JL-15505,2563.314
156818,2017-07-11,Second,JD-16015,132.6
156895,2017-05-08,Standard,DJ-13510,128.058
156951,2017-10-01,Standard,EB-13840,643.52
156958,2017-12-05,First,PB-18805,497.044
157091,2017-06-26,Standard,DB-13405,526.45
157112,2017-04-23,First,GG-14650,17.104
157196,2017-11-05,Standard,AA-10645,12.96
157252,2017-01-20,Second,CV-12805,207.846
157273,2017-01-30,First,SZ-20035,604.768
157350,2017-08-26,Standard,DP-13000,64.96
157413,2017-06-01,Standard,BW-11065,324.744
157420,2017-11-21,Same Day,HZ-14950,55.176
157448,2017-11-16,Standard,LC-16885,132.36
157469,2017-12-02,Standard,ES-14080,170.916
157483,2017-11-11,Standard,EP-13915,181.86
157651,2017-12-10,Standard,HA-14920,14.2
157672,2017-10-05,First,RB-19795,63.824
157833,2017-06-17,First,KD-16345,51.312
157854,2017-04-08,Standard,DM-13345,2747.25
157903,2017-04-04,Standard,AM-10705,383.84
157931,2017-09-17,Second,MO-17800,830.24
157966,2017-03-13,Same Day,SU-20665,1358.866
157980,2017-12-07,First,SH-20395,127.984
157987,2017-09-02,Standard,AC-10615,2255.868
158036,2017-09-08,Standard,DB-13555,9.096
158071,2017-06-10,Standard,BD-11320,115.916
158106,2017-06-04,Standard,CT-11995,8.64
158120,2017-11-17,Standard,KH-16330,23.766
158169,2017-08-12,First,JM-16195,597.86
158246,2017-11-09,First,JB-15400,215.976
158344,2017-08-07,Standard,CC-12475,63.96
158379,2017-09-22,Second,JA-15970,4749.327
158386,2017-10-16,Standard,BO-11425,124.75
158407,2017-06-04,Standard,LW-16990,103.968
158561,2017-11-11,Second,BB-11545,1158.12
158673,2017-12-29,Standard,KB-16600,209.7
158722,2017-10-20,Standard,MA-17560,45.528
158729,2017-12-19,First,AC-10450,1665.62
158736,2017-12-18,Standard,TT-21460,5.76
158743,2017-10-20,Standard,IG-15085,199.17
158876,2017-11-19,Second,AB-10150,138.696
158883,2017-06-02,Same Day,CS-11860,25.344
158953,2017-06-04,Standard,ML-18040,6.37
158967,2017-12-10,First,BT-11680,19.104
159100,2017-10-16,Standard,VP-21760,1893.786
159107,2017-06-24,Second,KT-16480,2.88
159135,2017-11-04,Standard,KM-16375,4.3
159149,2017-02-17,First,CR-12820,702.8424
159156,2017-11-13,First,KB-16600,629.95
159226,2017-04-25,Second,RL-19615,344.981
159282,2017-10-16,Standard,GH-14410,599.985
159352,2017-03-12,Standard,KB-16585,69.93
159366,2017-01-07,First,BW-11110,3059.982
159457,2017-10-19,Standard,RD-19480,16.68
159464,2017-05-18,First,TB-21355,524.85
159506,2017-11-27,Standard,JR-16210,656.22
159597,2017-11-09,Standard,MC-17590,163.55
159604,2017-04-14,First,CL-12700,8.76
159667,2017-11-09,Standard,PM-19135,691.144
159688,2017-05-07,Standard,AB-10060,79.99
159793,2017-08-25,Standard,SV-20365,130.98
159884,2017-08-31,Standard,JF-15490,19.12
159954,2017-09-10,Standard,SS-20410,2.78
160017,2017-09-28,Standard,SP-20860,10.368
160031,2017-12-04,Second,LT-16765,74.352
160045,2017-04-26,First,LB-16735,1.988
160087,2017-03-18,Standard,EN-13780,23.832
160122,2017-11-18,Standard,RD-19930,182.97
160325,2017-09-24,Same Day,BP-11095,829.83
160395,2016-12-31,Standard,KL-16555,163.408
160416,2017-11-13,Second,AD-10180,163.96
160423,2017-01-21,Standard,PS-19045,383.992
160458,2017-05-27,Second,EH-13945,25.92
160514,2017-11-12,Standard,DB-13120,10.56
160633,2017-11-16,Standard,BS-11380,1126.294
160661,2017-10-28,Standard,SA-20830,21.93
160724,2017-05-05,Standard,YS-21880,34.5
160801,2017-09-19,Same Day,FG-14260,4.842
160885,2017-12-02,Standard,JK-16090,2479.96
160899,2017-08-11,Second,DR-12940,477.51
160927,2017-01-29,Second,TM-21010,136.2
160934,2017-01-15,Standard,TT-21460,21.4
160962,2017-04-28,Standard,MC-17605,15.232
160983,2017-10-29,Second,GB-14530,46.96
161018,2017-11-09,Second,PN-18775,96.53
161046,2017-03-05,Same Day,CB-12535,839.25
161053,2017-09-22,First,JE-15745,726.91
161067,2017-09-03,Second,KB-16405,697.525
161088,2017-05-25,Standard,MH-18115,29.84
161102,2017-07-31,First,EC-14050,93.52
161130,2017-11-03,Standard,BF-11275,361.376
161172,2017-03-16,Same Day,SP-20920,315.041
161200,2017-08-06,Second,SV-20365,161.14
161333,2017-02-02,Standard,JL-15835,272.1
161340,2017-05-28,Standard,AM-10360,129.832
161410,2017-06-26,Standard,CC-12220,904.116
161459,2017-11-25,Second,EB-13750,74.04
161480,2017-12-25,Standard,RA-19285,191.984
161557,2017-09-03,Standard,AG-10900,108.4
161578,2017-12-16,Second,RB-19465,172.26
161592,2017-04-06,Standard,CS-12175,8.1
161655,2017-05-13,Second,CW-11905,299.52
161739,2017-11-10,Second,EB-13750,341.96
161774,2017-05-14,First,GT-14710,1078.438
161809,2017-01-20,Standard,TH-21100,160.776
161823,2017-09-03,Standard,AG-10300,5.96
161851,2017-04-15,First,BP-11095,15.57
161893,2017-01-23,Standard,HP-14815,100.922
161956,2017-08-27,Second,DR-12880,2971.792
161970,2017-09-22,Standard,PB-19105,30.9
161984,2017-04-10,Standard,SJ-20125,14.77
162015,2017-07-11,Standard,KB-16240,1455.55
162033,2017-03-26,Standard,EM-14200,57.01
162075,2017-03-18,Standard,TT-21220,537.544
162096,2017-11-10,Same Day,TB-21190,7.8
162173,2017-10-26,Standard,OT-18730,608.43
162250,2017-11-24,Same Day,PR-18880,7.78
162474,2017-03-13,First,FH-14275,7.992
162481,2017-09-25,Standard,CT-11995,278.23
162565,2017-12-11,Same Day,RR-19315,608.552
162572,2017-09-25,Second,RB-19360,130.568
162635,2017-10-09,First,EB-14170,10.816
162691,2017-08-01,Standard,AS-10045,1476.27
162712,2017-06-18,Second,NK-18490,74.352
162789,2017-09-22,Second,LC-17140,1083.07
162880,2017-12-25,Standard,GD-14590,3.856
162929,2017-11-19,First,AS-10135,54.64
162936,2017-08-18,Standard,CM-12160,23.18
162978,2017-05-04,Standard,LW-16990,502.474
163006,2017-06-30,Second,GH-14410,1584.866
163020,2017-09-15,Standard,MO-17800,35.56
163069,2017-08-18,Second,PJ-19015,9.912
163097,2017-08-27,Standard,SF-20200,120.576
163125,2017-10-09,Second,MB-17305,321.202
163139,2017-12-01,Second,CC-12670,259.44
163160,2017-10-13,First,TS-21610,170.572
163188,2017-11-07,Same Day,EC-14050,38.16
163209,2017-05-03,Standard,MK-18160,48.88
163265,2017-02-16,Standard,JS-16030,705.002
163321,2017-08-07,Second,FM-14380,79.992
163335,2017-09-24,First,AG-10675,79
163405,2017-12-21,Standard,BN-11515,12.51
163510,2017-12-25,Second,JW-15955,400.39
163531,2017-06-26,Standard,SC-20725,239.97
163566,2017-08-03,First,TB-21055,16.52
163629,2017-11-17,Standard,RA-19885,286.09
163671,2017-12-24,Standard,DP-13105,21.312
163692,2017-09-07,First,Dp-13240,7.857
163818,2017-10-04,Standard,PS-18970,19.98
163860,2017-12-28,Standard,LO-17170,125.98
163874,2017-11-10,Second,NC-18535,26.352
163902,2017-03-02,Standard,MY-17380,676.716
163979,2017-12-28,Second,KH-16690,725.84
164000,2017-12-18,Standard,AH-10030,18.704
164028,2017-11-24,Standard,JL-15835,223.58
164042,2017-05-23,Standard,KL-16645,70.148
164049,2017-11-02,Standard,KH-16630,23.85
164098,2017-01-26,First,CG-12520,18.16
164112,2017-06-30,Standard,ND-18460,1085.42
164168,2017-11-12,Standard,LS-16975,256.36
164329,2017-01-30,Same Day,MM-17920,129.3
164364,2017-11-12,Standard,CS-12355,47.1
164378,2017-07-15,Second,MM-18055,729.396
164707,2017-02-18,Second,CV-12805,287.326
164756,2017-09-18,Standard,SS-20140,997.83
164819,2017-10-15,Second,RS-19420,13.05
164826,2017-12-28,Standard,JF-15415,134.524
164917,2017-12-02,Standard,MK-17905,47.96
164959,2017-07-11,Standard,KN-16390,8.67
165008,2017-09-15,Second,DO-13645,295.056
165029,2017-11-26,Standard,AH-10075,12.84
165099,2017-12-11,First,DK-13375,1.392
165155,2017-09-21,First,BM-11575,15.51
165204,2017-11-13,Second,MN-17935,728.968
165323,2017-06-17,Standard,SR-20740,3505.84
165386,2017-08-03,First,CM-12190,183.372
165491,2017-03-20,Standard,HW-14935,265.93
165603,2017-10-17,Second,SS-20140,62.92
165687,2017-11-17,Standard,CS-12355,35.04
165715,2017-12-02,Standard,BG-11035,32.776
165757,2017-06-22,Standard,PL-18925,50.415
165841,2017-12-21,Standard,DB-13210,517.91
165904,2017-04-07,Standard,HR-14770,235.44
166093,2017-08-17,Standard,RW-19540,3397.732
166128,2017-04-11,Standard,LW-17215,241.81
166142,2017-07-15,Standard,MM-17260,336.993
166184,2017-03-24,First,HR-14830,724.846
166198,2017-04-21,First,JW-15955,174.14
166296,2017-03-13,Standard,KF-16285,314.55
166317,2017-09-22,Standard,JE-15610,438.01
166415,2017-02-19,Standard,ME-17725,11.22
166436,2017-11-24,Standard,TS-21370,983.172
166499,2017-03-19,First,VG-21805,8.94
166576,2017-05-16,First,JM-15865,221.024
166695,2017-05-20,Standard,CC-12430,868.452
166709,2017-11-17,Standard,HL-15040,10499.97
166835,2017-11-12,Second,DK-13375,221.024
166849,2017-04-20,Standard,SJ-20125,44.4
166856,2017-09-18,Standard,TS-21505,111.42
166898,2017-09-11,Second,KH-16630,163.392
166919,2017-11-23,Standard,AH-10210,195.96
166926,2017-12-01,Standard,SO-20335,183.82
166933,2017-04-24,Standard,MG-17890,1.81
167003,2017-05-23,Standard,VS-21820,171.288
167017,2017-11-23,First,DC-12850,4.36
167080,2017-06-10,Standard,LC-16930,8.4
167094,2017-10-21,First,DK-12835,512.064
167101,2017-03-24,Second,BM-11650,247.92
167150,2017-12-10,Standard,BP-11185,85.504
167227,2017-11-02,First,NP-18670,95.66
167381,2017-09-22,Second,EH-14005,269.68
167395,2017-12-02,First,KM-16720,1271.17
167542,2017-08-13,Standard,KD-16495,17.544
167549,2017-07-25,First,EM-14200,298.116
167626,2017-09-03,Standard,MY-18295,109.704
167640,2017-03-06,Standard,FC-14245,528.714
167661,2017-10-05,Standard,MP-18175,121.816
167668,2017-05-06,First,TC-21295,59.2
167703,2017-02-03,Standard,MC-17575,290.781
167752,2017-01-15,First,RW-19690,1958.544
167871,2017-11-18,Standard,AF-10870,47.328
167899,2017-05-21,Standard,JG-15805,538.02
167913,2017-07-30,Second,JL-15835,356.65
167941,2017-11-06,Second,JF-15565,831.368
167976,2017-11-11,Second,JL-15505,25.5
168102,2017-04-24,Standard,CP-12340,113.568
168109,2017-07-03,Same Day,JK-15640,4150.972
168123,2017-03-05,Same Day,JD-16060,375.71
168172,2017-08-06,Standard,SH-20395,70.12
168179,2017-11-02,Standard,JB-16000,19.44
168193,2017-03-06,Second,RM-19750,98.35
168228,2017-04-27,First,AP-10915,183.61
168389,2017-12-11,Standard,DV-13045,873.811
168396,2017-08-03,Second,BD-11725,175.71
168403,2017-09-09,Standard,DK-12835,42.28
168641,2017-11-24,Standard,KA-16525,518.868
168655,2017-10-12,Standard,ML-18040,674.872
168739,2017-05-29,Standard,HZ-14950,65.424
168837,2017-10-14,First,JW-15955,9.46
168858,2017-11-19,Standard,JD-16150,2521.48
168900,2017-05-04,Standard,SH-20395,2.313
168942,2017-08-01,Second,EM-13960,186.54
169005,2017-11-02,Standard,BG-11035,5.56
169012,2017-07-10,Standard,BF-11275,41.91
169054,2017-04-22,Standard,MO-17800,254.352
169124,2017-07-03,Standard,MB-17305,129.39
169264,2017-08-14,Second,NP-18700,22.44
169285,2017-03-21,Standard,RW-19690,283.18
169327,2017-09-02,Second,MH-17290,702.52
169362,2017-10-12,First,SP-20860,39.984
169404,2017-04-09,Standard,NC-18625,103.48
169411,2017-12-24,Standard,AC-10615,37.93
169439,2017-09-09,Standard,LC-17140,92.032
169474,2017-02-04,Standard,JF-15355,32.67
169607,2017-10-12,First,CA-12265,9.96
169691,2017-06-15,First,Dp-13240,146.89
169810,2017-07-25,Standard,RB-19360,20.23
169817,2017-09-21,Standard,EB-13870,1.908
169859,2017-12-14,Standard,MP-18175,134.91
169894,2017-11-24,Second,MV-17485,436.596
169901,2017-06-15,Standard,CC-12550,47.976
169929,2017-09-25,First,LS-17200,39.9
169978,2017-12-24,Standard,HG-15025,286.14
169999,2017-06-19,Standard,JS-15685,140.868
100279,2014-03-10,Standard,SW-20275,22.38
100853,2014-09-14,Standard,JB-15400,72.608
102071,2014-05-09,Standard,PG-18820,235.77
102631,2014-12-13,Standard,EB-13840,94.428
102715,2014-04-11,Second,JK-15370,737.2
103338,2014-03-11,Standard,RB-19435,7.98
103905,2014-07-14,Standard,AW-10930,68.204
104759,2014-03-31,Standard,DD-13570,88.118
105137,2014-10-10,Same Day,RB-19435,120.258
105151,2014-03-30,First,SG-20890,10.5
105767,2014-05-23,Standard,AR-10510,79.638
106299,2014-08-02,Standard,NZ-18565,886.28
106334,2014-12-27,Standard,JF-15490,243.12
106992,2014-09-19,Second,SB-20290,5579.94
107405,2014-03-21,Standard,TS-21205,16.272
107699,2014-05-19,Standard,JH-15820,57.42
107993,2014-11-25,Standard,SE-20110,51.016
109036,2014-12-20,Standard,KH-16510,31.05
109162,2014-06-08,Standard,KE-16420,170.352
109456,2014-10-16,Same Day,LS-17245,194.322
110674,2014-02-12,Standard,SC-20095,129.568
111171,2014-12-26,Standard,CA-12265,8.69
111353,2014-11-29,Standard,PB-19150,25.06
112200,2014-11-22,Standard,TC-21475,9.98
112564,2014-04-23,First,TS-21160,2.502
112795,2014-08-23,Second,CR-12625,19.44
112872,2014-12-06,Second,RC-19960,328.914
112914,2014-09-25,Standard,MT-18070,340.3128
112949,2014-06-20,Standard,Co-12640,475.42
112991,2014-12-10,Standard,SH-19975,455.632
113124,2014-03-30,Standard,NC-18340,129.3
114188,2014-05-20,Second,RF-19345,211.66
114377,2014-11-05,Same Day,BG-11035,149.9
115189,2014-12-30,Second,AR-10345,775.728
115196,2014-09-09,Standard,DL-12925,1299.99
115413,2014-08-26,Standard,PP-18955,158.61
115987,2014-09-08,Second,LH-17020,51.184
117058,2014-05-27,First,LE-16810,17.46
117135,2014-06-21,Second,NP-18325,425.67
117163,2014-01-27,Standard,EJ-13720,426.67
117170,2014-09-17,Standard,KT-16465,52.608
117380,2014-03-28,Standard,MP-18175,330.588
117744,2014-12-02,Standard,MD-17860,114.784
117968,2014-08-05,Second,RS-19420,1217.38
118486,2014-04-06,First,SD-20485,281.852
118997,2014-04-08,Standard,RA-19885,1215.92
119081,2014-09-12,Standard,TA-21385,787.85
119137,2014-07-23,Standard,AG-10900,1520.376
120175,2014-11-28,Standard,MC-17635,64.02
120236,2014-09-03,First,MR-17545,7.68
120313,2014-10-31,Second,NL-18310,73.584
120740,2014-04-15,Same Day,PS-18970,294.72
121566,2014-06-30,Standard,CS-11860,9.288
121734,2014-04-11,Standard,SE-20110,9.584
122021,2014-10-15,First,AC-10660,191.34
122959,2014-12-12,Same Day,CY-12745,210.392
123183,2014-11-19,Standard,GR-14560,1271.42
123519,2014-12-14,Standard,SS-20875,403.114
124625,2014-11-03,Standard,SP-20650,89.97
125521,2014-03-14,Standard,CK-12325,1139.92
126340,2014-11-08,Standard,EB-13870,333.576
126571,2014-10-11,Standard,JF-15565,483.336
127635,2014-09-14,Second,SC-20260,31.408
127978,2014-03-03,Standard,JS-15595,362.242
128685,2014-04-04,First,MZ-17515,7.184
129609,2014-03-22,Same Day,VM-21835,16.28
130358,2014-06-23,First,DL-13330,23.12
130379,2014-05-25,Standard,JL-15235,104.92
131275,2014-03-18,Standard,SC-20050,3247.158
131870,2014-09-09,First,NF-18595,91.488
131982,2014-03-07,Second,NP-18685,107.648
132745,2014-10-01,Standard,NF-18475,4.71
133130,2014-09-27,Standard,TH-21100,685.9
133949,2014-12-31,Same Day,JL-15175,475.944
134054,2014-10-10,Same Day,FC-14335,255.85
134187,2014-11-04,Standard,TH-21235,2.94
134614,2014-09-20,Standard,PF-19165,617.7
134712,2014-11-29,Standard,BS-11380,12.624
134733,2014-09-23,Standard,BM-11650,519.983
134971,2014-06-07,Second,BP-11095,12.462
135881,2014-05-23,Standard,GT-14710,231.16
135972,2014-09-21,Second,JG-15115,2046.354
137155,2014-11-01,Standard,DL-12925,733.56
137680,2014-02-24,Standard,JH-15430,55.672
137869,2014-03-28,Standard,CV-12295,1190.84
138247,2014-12-24,Standard,BF-11170,1461.172
138758,2014-07-07,Standard,JL-15835,241.194
138828,2014-09-02,First,KD-16345,72.69
138835,2014-09-10,Standard,DA-13450,9.64
139500,2014-11-16,Standard,AB-10165,37.296
139640,2014-11-07,Second,TB-21595,146.688
140116,2014-03-10,Standard,KT-16480,719.576
140452,2014-12-06,Standard,BK-11260,314.55
140914,2014-11-11,Standard,BH-11710,808.928
141215,2014-06-15,Standard,KL-16555,906.43
141257,2014-06-08,Standard,CS-11950,585.552
143231,2014-12-31,First,GM-14455,177.17
143287,2014-11-11,Standard,KN-16705,277.57
143581,2014-08-19,Standard,BS-11365,344.91
143707,2014-03-01,Standard,HR-14770,5.94
143721,2014-11-23,Second,DK-12835,155.372
144078,2014-11-25,Standard,RB-19435,1272.704
146353,2014-10-14,Second,JE-15610,292.82
147606,2014-11-26,Second,JE-15745,19.3
147627,2014-01-20,Standard,HL-15040,1859.4
147648,2014-11-26,Standard,LS-16975,81.98
147704,2014-11-16,Standard,SR-20740,308.6
147774,2014-01-20,Standard,MM-18280,67.194
148194,2014-05-04,First,BS-11365,69.86
148838,2014-03-17,Standard,CP-12340,3455.13
149034,2014-11-19,First,RD-19900,47.496
150119,2014-04-23,Standard,LB-16795,592.568
150126,2014-07-27,Standard,AS-10045,65.78
150434,2014-07-19,Standard,CA-12310,455.23
150532,2014-07-14,Standard,PB-19150,55.92
150574,2014-12-19,Standard,MK-18160,252.612
150924,2014-09-12,Second,PT-19090,5.18
151015,2014-10-14,Standard,BD-11500,344.274
151925,2014-09-26,Second,KT-16465,145.568
152030,2014-12-26,Second,AD-10180,600.558
152723,2014-09-26,Same Day,HG-14965,0.876
154655,2014-10-12,Standard,BP-11050,22.24
154879,2014-05-06,Standard,SN-20710,113.72
155502,2014-01-26,Standard,SD-20485,944.61
155544,2014-03-21,Standard,GM-14440,310.528
155817,2014-10-03,Standard,SL-20155,67.76
155894,2014-07-26,Second,CL-11890,123.552
156216,2014-09-13,Standard,EA-14035,18.648
156559,2014-08-19,Standard,LH-16900,638.82
157021,2014-04-01,Second,KM-16720,46.688
157070,2014-06-01,Standard,QJ-19255,204.08
157231,2014-04-05,Standard,RP-19855,115.36
157385,2014-11-23,First,SC-20095,1037.19
157406,2014-04-25,Standard,DA-13450,16.608
157847,2014-04-02,Second,SC-20020,60.208
158057,2014-03-22,Standard,CC-12685,59.109
158365,2014-04-12,Standard,SV-20785,32.4
158400,2014-10-25,First,AH-10030,49.408
158638,2014-09-17,Standard,AG-10765,5.892
159611,2014-12-27,Second,KB-16315,300.512
159618,2014-11-12,Standard,DB-12970,203.1212
159926,2014-11-18,Standard,CS-11950,730.009
160444,2014-07-05,Same Day,DC-12850,502.2
160780,2014-06-21,Same Day,SV-20785,36.252
161305,2014-06-06,Standard,SB-20170,38.572
161613,2014-12-01,Second,MC-17605,674.058
163146,2014-05-16,Standard,CC-12475,56.4
163797,2014-04-08,Standard,PC-19000,49.792
164406,2014-08-15,Standard,BD-11605,505.282
164616,2014-08-19,Second,MS-17770,85.96
164644,2014-07-22,Second,JL-15850,26.632
164763,2014-03-17,Standard,MH-17440,103.5
165589,2014-02-18,Same Day,TB-21595,25.16
165659,2014-06-01,Standard,LT-17110,904.13
165862,2014-07-13,Standard,GK-14620,351.216
166310,2014-09-21,First,JS-15940,8.544
166828,2014-08-22,First,JF-15415,11.56
167262,2014-10-31,Second,AC-10450,742.336
167633,2014-09-30,Standard,BW-11200,15.552
167738,2014-12-24,Standard,JC-16105,435.132
168501,2014-11-21,Standard,JK-15325,269.592
169390,2014-02-07,Second,CS-12250,64.96
169789,2014-12-30,Standard,MF-17665,551.985
100069,2015-06-29,Standard,NF-18475,269.98
100377,2015-08-28,Standard,TS-21370,2799.96
100531,2015-09-27,First,NM-18520,39.368
101399,2015-01-17,Standard,JS-15940,254.744
101511,2015-11-21,Second,JE-15745,412.682
103471,2015-12-24,Standard,JR-15670,604.098
103996,2015-03-29,Second,RB-19435,295.68
104185,2015-09-03,Second,JB-15400,120.33
104430,2015-10-22,Standard,LT-17110,5.176
105676,2015-12-01,Same Day,NM-18520,6.688
106495,2015-06-15,First,AC-10450,11.672
106873,2015-09-24,Second,KM-16720,54.24
107349,2015-07-13,First,SL-20155,41.568
107944,2015-03-23,First,AM-10360,432.69
